Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Oct 29, 2000",1:01,@,Buffalo Bills,W 23-20,L -3.5,,New York Jets,O 41,
Sun,"Oct 29, 2000",1:01,@,Tampa Bay Buccaneers,W 41-13,W -3,,Minnesota Vikings,O 41,
Sun,"Oct 29, 2000",1:02,,Carolina Panthers,L 12-13,L -3,@,Atlanta Falcons,U 45.5,
Sun,"Oct 29, 2000",1:02,@,Baltimore Ravens,L 6-9,L -4.5,,Pittsburgh Steelers,U 33,
Sun,"Oct 29, 2000",1:02,@,Miami Dolphins,W 28-20,W -4.5,,Green Bay Packers,O 38.5,
Sun,"Oct 29, 2000",1:03,,Cincinnati Bengals,W 12-3,W -3,@,Cleveland Browns,U 35.5,
Sun,"Oct 29, 2000",2:00,@,Indianapolis Colts,W 30-18,W -7,,Detroit Lions,O 47,
Sun,"Oct 29, 2000",4:05,,New Orleans Saints,W 21-10,W -6,@,Arizona Cardinals,U 41,
Sun,"Oct 29, 2000",4:05,,St Louis Rams,W 34-24,W -7,@,San Francisco 49ers,U 63,
Sun,"Oct 29, 2000",4:07,@,New York Giants,W 24-7,W -3.5,,Philadelphia Eagles,U 37,
Sun,"Oct 29, 2000",4:15,@,Dallas Cowboys,L 17-23 (OT),L -4,,Jacksonville Jaguars,U 44.5,
Sun,"Oct 29, 2000",4:16,,Kansas City Chiefs,W 24-19,W -4,@,Seattle Seahawks,P 43,
Sun,"Oct 29, 2000",8:35,,Oakland Raiders,W 15-13,L -6.5,@,San Diego Chargers,U 42.5,
Mon,"Oct 30, 2000",9:01,@,Washington Redskins,L 21-27,L -4,,Tennessee Titans,O 37.5,
