Sun,"Oct 8, 2000",1:00,,Tennessee Titans,W 23-14,L -10,@,Cincinnati Bengals,U 38,
Sun,"Oct 8, 2000",1:01,@,Detroit Lions,W 31-24,W -3,,Green Bay Packers,O 43,
Sun,"Oct 8, 2000",1:01,@,New York Jets,L 3-20,L -8,,Pittsburgh Steelers,U 37.5,
Sun,"Oct 8, 2000",1:02,@,Miami Dolphins,W 22-13,W -2,,Buffalo Bills,O 34.5,
Sun,"Oct 8, 2000",1:02,,Indianapolis Colts,L 16-24,L -3.5,@,New England Patriots,U 43.5,
Sun,"Oct 8, 2000",1:02,,Washington Redskins,W 17-14,L -3.5,@,Philadelphia Eagles,U 37.5,
Sun,"Oct 8, 2000",1:03,@,Chicago Bears,L 10-31,L -5.5,,New Orleans Saints,O 40,
Sun,"Oct 8, 2000",4:00,,Oakland Raiders,W 34-28 (OT),W -4.5,@,San Francisco 49ers,O 48.5,
Sun,"Oct 8, 2000",4:05,@,Atlanta Falcons,L 6-13,L -1,,New York Giants,U 42,
Sun,"Oct 8, 2000",4:15,@,Arizona Cardinals,W 29-21,W -4.5,,Cleveland Browns,O 40.5,
Sun,"Oct 8, 2000",4:15,@,Carolina Panthers,W 26-3,W -3.5,,Seattle Seahawks,U 43,
Sun,"Oct 8, 2000",4:15,,Denver Broncos,W 21-7,W -6.5,@,San Diego Chargers,U 43,
Sun,"Oct 8, 2000",8:35,@,Jacksonville Jaguars,L 10-15,L -2.5,,Baltimore Ravens,U 37.5,
Mon,"Oct 9, 2000",9:10,@,Minnesota Vikings,W 30-23,W -1,,Tampa Bay Buccaneers,O 39,
