Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 19, 2000",1:00,@,Kansas City Chiefs,L 17-21,L -3,,Buffalo Bills,U 42,
Sun,"Nov 19, 2000",1:00,@,Minnesota Vikings,W 31-17,W -9.5,,Carolina Panthers,O 46.5,
Sun,"Nov 19, 2000",1:02,,Indianapolis Colts,L 24-26,L -6,@,Green Bay Packers,O 46,
Sun,"Nov 19, 2000",1:02,@,New England Patriots,W 16-13,L -7,,Cincinnati Bengals,U 36,
Sun,"Nov 19, 2000",1:02,,Oakland Raiders,W 31-22,W -3,@,New Orleans Saints,O 43,
Sun,"Nov 19, 2000",1:02,@,Philadelphia Eagles,W 34-9,W -7,,Arizona Cardinals,O 38,
Sun,"Nov 19, 2000",1:03,@,New York Giants,L 21-31,L -5,,Detroit Lions,O 36.5,
Sun,"Nov 19, 2000",1:03,@,Tennessee Titans,W 24-10,L -16,,Cleveland Browns,U 35.5,
Sun,"Nov 19, 2000",1:04,,Tampa Bay Buccaneers,L 10-13,L -8,@,Chicago Bears,U 36,
Sun,"Nov 19, 2000",4:05,@,Denver Broncos,W 38-37,L -9.5,,San Diego Chargers,O 42.5,
Sun,"Nov 19, 2000",4:05,@,Miami Dolphins,L 3-20,L -3.5,,New York Jets,U 38.5,
Sun,"Nov 19, 2000",4:15,@,Baltimore Ravens,W 27-0,W -7,,Dallas Cowboys,U 36,
Sun,"Nov 19, 2000",4:16,@,San Francisco 49ers,W 16-6,W -5.5,,Atlanta Falcons,U 47.5,
Sun,"Nov 19, 2000",8:35,@,Pittsburgh Steelers,L 24-34,L -3,,Jacksonville Jaguars,O 37,
Mon,"Nov 20, 2000",9:08,@,St Louis Rams,L 20-33,L -5.5,,Washington Commanders,U 56,
