Sun,"Sep 3, 2000",1:00,,Indianapolis Colts,W 27-14,W -3.5,@,Kansas City Chiefs,U 44,
Sun,"Sep 3, 2000",1:00,@,Minnesota Vikings,W 30-27,L -4.5,,Chicago Bears,O 46.5,
Sun,"Sep 3, 2000",1:01,@,Washington Redskins,W 20-17,L -10.5,,Carolina Panthers,U 47.5,
Sun,"Sep 3, 2000",1:02,@,Atlanta Falcons,W 36-28,W -6.5,,San Francisco 49ers,O 46.5,
Sun,"Sep 3, 2000",1:02,,Jacksonville Jaguars,W 27-7,W -10.5,@,Cleveland Browns,U 38.5,
Sun,"Sep 3, 2000",1:02,,Tampa Bay Buccaneers,W 21-16,W -3,@,New England Patriots,O 36,
Sun,"Sep 3, 2000",1:02,,Baltimore Ravens,W 16-0,W -2.5,@,Pittsburgh Steelers,U 37,
Sun,"Sep 3, 2000",1:03,@,New Orleans Saints,L 10-14,L PK,,Detroit Lions,U 40.5,
Sun,"Sep 3, 2000",1:04,@,New York Giants,W 21-16,L -6.5,,Arizona Cardinals,U 40,
Sun,"Sep 3, 2000",4:05,@,Dallas Cowboys,L 14-41,L -6,,Philadelphia Eagles,O 39.5,
Sun,"Sep 3, 2000",4:15,@,Oakland Raiders,W 9-6,L -6.5,,San Diego Chargers,U 39.5,
Sun,"Sep 3, 2000",4:16,@,Miami Dolphins,W 23-0,W -2,,Seattle Seahawks,U 36,
Sun,"Sep 3, 2000",4:20,@,Green Bay Packers,L 16-20,L -2.5,,New York Jets,U 44,
Sun,"Sep 3, 2000",8:35,@,Buffalo Bills,W 16-13,W -1,,Tennessee Titans,U 40,
Mon,"Sep 4, 2000",9:07,@,St Louis Rams,W 41-36,L -6.5,,Denver Broncos,O 48.5,
