Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 1, 1983",9:00,,Los Angeles Raiders,W 42-10,W -1.5,@,San Diego Chargers,U 54,
Sun,"Dec 4, 1983",1:00,@,Green Bay Packers,W 31-28,P -3,,Chicago Bears,O 44.5,
Sun,"Dec 4, 1983",1:00,,Miami Dolphins,W 24-17,L -9,@,Houston Oilers,U 44,
Sun,"Dec 4, 1983",1:00,@,Kansas City Chiefs,L 9-14,L -1,,Buffalo Bills,U 44,
Sun,"Dec 4, 1983",1:00,@,New England Patriots,W 7-0,W PK,,New Orleans Saints,U 35.5,
Sun,"Dec 4, 1983",1:00,,St Louis Cardinals,W 10-6,W -1,@,New York Giants,U 41,
Sun,"Dec 4, 1983",1:00,,Los Angeles Rams,L 9-13,L -4,@,Philadelphia Eagles,U 38.5,
Sun,"Dec 4, 1983",1:00,@,Pittsburgh Steelers,L 10-23,L -4,,Cincinnati Bengals,U 41.5,
Sun,"Dec 4, 1983",1:00,@,Washington Commanders,W 37-21,W -9,,Atlanta Falcons,O 51,
Sun,"Dec 4, 1983",4:00,,New York Jets,W 10-6,W -3.5,@,Baltimore Colts,U 39,
Sun,"Dec 4, 1983",4:00,,Cleveland Browns,L 6-27,L -1.5,@,Denver Broncos,U 37.5,
Sun,"Dec 4, 1983",4:00,@,San Francisco 49ers,W 35-21,W -10,,Tampa Bay Buccaneers,O 41,
Sun,"Dec 4, 1983",4:00,,Dallas Cowboys,W 35-10,W -6,@,Seattle Seahawks,U 55,
Mon,"Dec 5, 1983",9:00,@,Detroit Lions,W 13-2,W -3,,Minnesota Vikings,U 44.5,
