Sat,"Sep 3, 1983",6:00,@,San Francisco 49ers,L 17-22,L -3.5,,Philadelphia Eagles,U 40.5,
Sun,"Sep 4, 1983",12:00,@,New Orleans Saints,W 28-17,W -2.5,,St Louis Cardinals,O 37,
Sun,"Sep 4, 1983",1:00,,Miami Dolphins,W 12-0,W -4,@,Buffalo Bills,U 36.5,
Sun,"Sep 4, 1983",1:00,@,Chicago Bears,L 17-20,L -1,,Atlanta Falcons,U 38.5,
Sun,"Sep 4, 1983",1:00,@,Cincinnati Bengals,L 10-20,L -2,,Los Angeles Raiders,U 42,
Sun,"Sep 4, 1983",1:00,@,Cleveland Browns,L 21-27,L -1.5,,Minnesota Vikings,O 41,
Sun,"Sep 4, 1983",1:00,,Green Bay Packers,W 41-38 (OT),L -4.5,@,Houston Oilers,O 40,
Sun,"Sep 4, 1983",1:00,@,New England Patriots,L 23-29 (OT),L -6,,Baltimore Colts,O 38,
Sun,"Sep 4, 1983",1:00,@,New York Giants,L 6-16,L -4,,Los Angeles Rams,U 38.5,
Sun,"Sep 4, 1983",1:00,@,Pittsburgh Steelers,L 10-14,L -7,,Denver Broncos,U 39.5,
Sun,"Sep 4, 1983",1:00,@,Tampa Bay Buccaneers,L 0-11,L -3,,Detroit Lions,U 38,
Sun,"Sep 4, 1983",4:00,@,Kansas City Chiefs,W 17-13,W -2,,Seattle Seahawks,U 36.5,
Sun,"Sep 4, 1983",4:00,@,San Diego Chargers,L 29-41,L -3.5,,New York Jets,O 46,
Mon,"Sep 5, 1983",9:00,,Dallas Cowboys,W 31-30,L -1.5,@,Washington Redskins,O 41,
