Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 16, 1983",1:00,@,Detroit Lions,W 31-17,W -3,,Chicago Bears,O 42.5,
Sun,"Oct 16, 1983",1:00,@,Minnesota Vikings,W 34-14,W -9.5,,Houston Oilers,O 43,
Sun,"Oct 16, 1983",1:00,,San Diego Chargers,L 21-37,L -4.5,@,New England Patriots,O 50,
Sun,"Oct 16, 1983",1:00,@,New Orleans Saints,L 13-32,L -1,,San Francisco 49ers,O 44.5,
Sun,"Oct 16, 1983",1:00,@,New York Jets,L 14-32,L -3,,Miami Dolphins,O 40,
Sun,"Oct 16, 1983",1:00,@,Pittsburgh Steelers,W 44-17,W -2.5,,Cleveland Browns,O 39.5,
Sun,"Oct 16, 1983",1:00,@,Tampa Bay Buccaneers,L 27-34,L -3,,St Louis Cardinals,O 39,
Sun,"Oct 16, 1983",2:00,,Buffalo Bills,W 30-7,W -1,@,Baltimore Colts,U 39.5,
Sun,"Oct 16, 1983",4:00,@,Dallas Cowboys,W 37-7,W -8,,Philadelphia Eagles,O 43,
Sun,"Oct 16, 1983",4:00,@,Denver Broncos,W 24-17,W -2.5,,Cincinnati Bengals,O 36,
Sun,"Oct 16, 1983",4:00,@,Kansas City Chiefs,W 38-17,W -2,,New York Giants,O 37.5,
Sun,"Oct 16, 1983",4:00,@,Los Angeles Rams,W 27-21,W -3.5,,Atlanta Falcons,O 41,
Sun,"Oct 16, 1983",4:00,,Los Angeles Raiders,L 36-38,L -3,@,Seattle Seahawks,O 43.5,
Mon,"Oct 17, 1983",9:00,,Washington Commanders,L 47-48,L -3,@,Green Bay Packers,O 52,
