Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 13, 1983",1:00,@,Chicago Bears,W 17-14,W PK,,Philadelphia Eagles,U 37.5,
Sun,"Nov 13, 1983",1:00,@,Cleveland Browns,W 20-0,W -4.5,,Tampa Bay Buccaneers,U 39,
Sun,"Nov 13, 1983",1:00,,Detroit Lions,L 17-27,L -6,@,Houston Oilers,O 43.5,
Sun,"Nov 13, 1983",1:00,,Cincinnati Bengals,L 15-20,L -2,@,Kansas City Chiefs,U 44,
Sun,"Nov 13, 1983",1:00,@,Minnesota Vikings,L 21-29,L -2.5,,Green Bay Packers,U 51,
Sun,"Nov 13, 1983",1:00,,Miami Dolphins,L 6-17,L -2.5,@,New England Patriots,U 42,
Sun,"Nov 13, 1983",1:00,@,New York Jets,L 17-24,L -3.5,,Buffalo Bills,U 41.5,
Sun,"Nov 13, 1983",1:00,,Seattle Seahawks,L 28-33,L -3,@,St Louis Cardinals,O 46,
Sun,"Nov 13, 1983",2:00,,Pittsburgh Steelers,W 24-13,W -3.5,@,Baltimore Colts,O 36.5,
Sun,"Nov 13, 1983",4:00,@,Los Angeles Raiders,W 22-20,L -7,,Denver Broncos,P 42,
Sun,"Nov 13, 1983",4:00,,Washington Redskins,W 33-17,W -6.5,@,New York Giants,O 43.5,
Sun,"Nov 13, 1983",4:00,,Dallas Cowboys,L 23-24,L -7,@,San Diego Chargers,O 45.5,
Sun,"Nov 13, 1983",4:00,@,San Francisco 49ers,W 27-0,W -4,,New Orleans Saints,U 40,
Mon,"Nov 14, 1983",9:00,@,Atlanta Falcons,L 13-36,L -1.5,,Los Angeles Rams,O 42,
