Sat,"Dec 18, 1999",12:41,@,Kansas City Chiefs,W 35-19,W -8.5,,Pittsburgh Steelers,O 37,
Sat,"Dec 18, 1999",4:15,@,Carolina Panthers,W 41-24,W -7.5,,San Francisco 49ers,O 46,
Sun,"Dec 19, 1999",12:03,@,Tennessee Titans,W 30-17,W -10,,Atlanta Falcons,O 37,
Sun,"Dec 19, 1999",1:00,@,Indianapolis Colts,W 24-21,L -6.5,,Washington Redskins,U 51,
Sun,"Dec 19, 1999",1:00,@,St Louis Rams,W 31-10,W -10.5,,New York Giants,U 46.5,
Sun,"Dec 19, 1999",1:01,@,Miami Dolphins,W 12-9,L -7.5,,San Diego Chargers,U 37,
Sun,"Dec 19, 1999",1:02,@,Baltimore Ravens,W 31-8,W -8.5,,New Orleans Saints,U 41.5,
Sun,"Dec 19, 1999",1:02,,Detroit Lions,L 10-28,L -3,@,Chicago Bears,O 37,
Sun,"Dec 19, 1999",1:02,,Jacksonville Jaguars,W 24-14,L -14.5,@,Cleveland Browns,U 39,
Sun,"Dec 19, 1999",1:03,,New England Patriots,L 9-24,L -3.5,@,Philadelphia Eagles,U 37,
Sun,"Dec 19, 1999",1:05,,Tampa Bay Buccaneers,L 0-45,L -1,@,Oakland Raiders,O 36,
Sun,"Dec 19, 1999",2:15,@,Denver Broncos,W 36-30 (OT),W -1.5,,Seattle Seahawks,O 39,
Sun,"Dec 19, 1999",4:15,@,Dallas Cowboys,L 21-22,L -6,,New York Jets,O 35.5,
Sun,"Dec 19, 1999",6:23,,Buffalo Bills,W 31-21,W -3,@,Arizona Cardinals,O 37.5,
Mon,"Dec 20, 1999",9:15,@,Minnesota Vikings,W 24-20,L -4.5,,Green Bay Packers,U 49,
