Sun,"Oct 3, 1999",1:00,,St Louis Rams,W 38-10,W -3.5,@,Cincinnati Bengals,O 44,
Sun,"Oct 3, 1999",1:00,@,Minnesota Vikings,W 21-14,P -7,,Tampa Bay Buccaneers,U 40.5,
Sun,"Oct 3, 1999",1:00,@,Washington Redskins,W 38-36,L -8.5,,Carolina Panthers,O 45.5,
Sun,"Oct 3, 1999",1:01,,Jacksonville Jaguars,W 17-3,W -3,@,Pittsburgh Steelers,U 42,
Sun,"Oct 3, 1999",1:02,@,Atlanta Falcons,L 13-19 (OT),L -2.5,,Baltimore Ravens,U 36.5,
Sun,"Oct 3, 1999",1:02,,New Orleans Saints,L 10-14,L -1,@,Chicago Bears,U 37,
Sun,"Oct 3, 1999",1:02,,New England Patriots,W 19-7,P -12,@,Cleveland Browns,U 38,
Sun,"Oct 3, 1999",1:03,@,New York Giants,W 16-15,L -9.5,,Philadelphia Eagles,U 35.5,
Sun,"Oct 3, 1999",1:05,@,Dallas Cowboys,W 35-7,W -7,,Arizona Cardinals,U 42.5,
Sun,"Oct 3, 1999",4:15,@,Denver Broncos,L 13-21,L -5.5,,New York Jets,U 40,
Sun,"Oct 3, 1999",4:15,@,San Diego Chargers,W 21-14,W -1,,Kansas City Chiefs,U 38.5,
Sun,"Oct 3, 1999",4:18,@,San Francisco 49ers,W 24-22,W -1.5,,Tennessee Titans,O 40.5,
Sun,"Oct 3, 1999",8:24,@,Seattle Seahawks,W 22-21,L -3.5,,Oakland Raiders,O 40.5,
Mon,"Oct 4, 1999",9:07,@,Miami Dolphins,L 18-23,L -4.5,,Buffalo Bills,O 40.5,
