Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 19, 1999",1:00,@,Cincinnati Bengals,L 7-34,L -1,,San Diego Chargers,O 40.5,
Sun,"Sep 19, 1999",1:00,@,Minnesota Vikings,L 17-22,L -11,,Oakland Raiders,U 47.5,
Sun,"Sep 19, 1999",1:01,,Pittsburgh Steelers,W 23-20,W -2.5,@,Baltimore Ravens,O 38,
Sun,"Sep 19, 1999",1:01,,Jacksonville Jaguars,W 22-20,L -9.5,@,Carolina Panthers,U 44,
Sun,"Sep 19, 1999",1:01,,Green Bay Packers,L 15-23,L -6.5,@,Detroit Lions,U 43,
Sun,"Sep 19, 1999",1:01,@,Miami Dolphins,W 19-16,L -9,,Arizona Cardinals,U 41,
Sun,"Sep 19, 1999",1:02,@,New England Patriots,W 31-28,L -4.5,,Indianapolis Colts,O 45,
Sun,"Sep 19, 1999",1:03,,Seattle Seahawks,W 14-13,L -3.5,@,Chicago Bears,U 39,
Sun,"Sep 19, 1999",1:03,@,New York Giants,L 21-50,L -2.5,,Washington Redskins,O 41,
Sun,"Sep 19, 1999",1:03,,Tampa Bay Buccaneers,W 19-5,W -6.5,@,Philadelphia Eagles,U 36.5,
Sun,"Sep 19, 1999",4:05,@,San Francisco 49ers,W 28-21,L -11,,New Orleans Saints,O 42.5,
Sun,"Sep 19, 1999",4:15,@,Tennessee Titans,W 26-9,W -16,,Cleveland Browns,U 40,
Sun,"Sep 19, 1999",4:16,,Denver Broncos,L 10-26,L -3.5,@,Kansas City Chiefs,U 40.5,
Sun,"Sep 19, 1999",8:22,@,Buffalo Bills,W 17-3,W -4,,New York Jets,U 42,
Mon,"Sep 20, 1999",9:07,@,Dallas Cowboys,W 24-7,W -6.5,,Atlanta Falcons,U 42,
