Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 17, 1999",1:00,,Pittsburgh Steelers,W 17-3,W -5,@,Cincinnati Bengals,U 37.5,
Sun,"Oct 17, 1999",1:01,@,Buffalo Bills,L 14-20,L -3.5,,Oakland Raiders,U 40.5,
Sun,"Oct 17, 1999",1:01,,Minnesota Vikings,L 23-25,L -3.5,@,Detroit Lions,O 45,
Sun,"Oct 17, 1999",1:02,,St Louis Rams,W 41-13,W -6,@,Atlanta Falcons,O 45,
Sun,"Oct 17, 1999",1:02,@,Chicago Bears,L 16-20,L -6.5,,Philadelphia Eagles,O 35,
Sun,"Oct 17, 1999",1:02,@,New England Patriots,L 30-31,L -2.5,,Miami Dolphins,O 42.5,
Sun,"Oct 17, 1999",1:02,,Tennessee Titans,W 24-21,P -3,@,New Orleans Saints,O 36.5,
Sun,"Oct 17, 1999",1:02,,Indianapolis Colts,W 16-13,W -2.5,@,New York Jets,U 42.5,
Sun,"Oct 17, 1999",1:05,@,Jacksonville Jaguars,W 24-7,L -17.5,,Cleveland Browns,U 37.5,
Sun,"Oct 17, 1999",4:05,,Seattle Seahawks,L 10-13,L -1.5,@,San Diego Chargers,U 37.5,
Sun,"Oct 17, 1999",4:15,,Green Bay Packers,L 10-31,L -3.5,@,Denver Broncos,O 40,
Sun,"Oct 17, 1999",4:15,@,San Francisco 49ers,L 29-31,L -5,,Carolina Panthers,O 44,
Sun,"Oct 17, 1999",8:22,,Washington Commanders,W 24-10,W -3.5,@,Arizona Cardinals,U 45.5,
Mon,"Oct 18, 1999",9:09,,Dallas Cowboys,L 10-13,L -3,@,New York Giants,U 37,
