Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sat,"Dec 23, 1995",12:30,,San Diego Chargers,W 27-17,W -4.5,@,New York Giants,O 38.5,
Sat,"Dec 23, 1995",4:00,,Detroit Lions,W 37-10,W -7,@,Tampa Bay Buccaneers,O 42,
Sat,"Dec 23, 1995",8:00,@,Indianapolis Colts,W 10-7,L -6,,New England Patriots,U 42.5,
Sun,"Dec 24, 1995",1:00,,San Francisco 49ers,L 27-28,L -10,@,Atlanta Falcons,O 49,
Sun,"Dec 24, 1995",1:00,@,Buffalo Bills,L 17-28,L -4.5,,Houston Oilers,O 37,
Sun,"Dec 24, 1995",1:00,@,Chicago Bears,W 20-14,W -3,,Philadelphia Eagles,U 40.5,
Sun,"Dec 24, 1995",1:00,,Minnesota Vikings,L 24-27,L -5,@,Cincinnati Bengals,O 44,
Sun,"Dec 24, 1995",1:00,@,Green Bay Packers,W 24-19,W -3.5,,Pittsburgh Steelers,O 42,
Sun,"Dec 24, 1995",1:00,,Cleveland Browns,L 21-24,L -4,@,Jacksonville Jaguars,O 39.5,
Sun,"Dec 24, 1995",1:00,@,Kansas City Chiefs,W 26-3,W -6.5,,Seattle Seahawks,U 40,
Sun,"Dec 24, 1995",1:00,,New Orleans Saints,W 12-0,W -2.5,@,New York Jets,U 39.5,
Sun,"Dec 24, 1995",4:00,@,Oakland Raiders,L 28-31,L -5,,Denver Broncos,O 41,
Sun,"Dec 24, 1995",4:00,,Miami Dolphins,W 41-22,W -6,@,St Louis Rams,O 45,
Sun,"Dec 24, 1995",4:00,@,Washington Redskins,W 20-17,L -4.5,,Carolina Panthers,U 40.5,
Mon,"Dec 25, 1995",9:00,,Dallas Cowboys,W 37-13,W -8.5,@,Arizona Cardinals,O 41.5,
