Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 10, 1995",1:00,@,Buffalo Bills,W 31-9,W -9,,Carolina Panthers,O 38,
Sun,"Sep 10, 1995",1:00,@,Cleveland Browns,W 22-6,W -7.5,,Tampa Bay Buccaneers,U 37,
Sun,"Sep 10, 1995",1:00,,Pittsburgh Steelers,W 34-17,W -5,@,Houston Oilers,O 33.5,
Sun,"Sep 10, 1995",1:00,@,Kansas City Chiefs,W 20-17 (OT),L -5.5,,New York Giants,P 37,
Sun,"Sep 10, 1995",1:00,@,Minnesota Vikings,W 20-10,W -3,,Detroit Lions,U 41.5,
Sun,"Sep 10, 1995",1:00,,Miami Dolphins,W 20-3,W -1,@,New England Patriots,U 46,
Sun,"Sep 10, 1995",1:00,@,St Louis Rams,W 17-13,W -2.5,,New Orleans Saints,U 41,
Sun,"Sep 10, 1995",1:00,,Oakland Raiders,W 20-8,W -4.5,@,Washington Redskins,U 39,
Sun,"Sep 10, 1995",4:00,@,Cincinnati Bengals,W 24-17,L -8,,Jacksonville Jaguars,O 37,
Sun,"Sep 10, 1995",4:00,@,Dallas Cowboys,W 31-21,P -10,,Denver Broncos,O 43,
Sun,"Sep 10, 1995",4:00,,Indianapolis Colts,W 27-24 (OT),W -2,@,New York Jets,O 37,
Sun,"Sep 10, 1995",4:00,@,San Diego Chargers,W 14-10,L -8,,Seattle Seahawks,U 37.5,
Sun,"Sep 10, 1995",4:00,@,San Francisco 49ers,W 41-10,W -13,,Atlanta Falcons,O 48.5,
Sun,"Sep 10, 1995",8:00,@,Arizona Cardinals,L 19-31,L -3,,Philadelphia Eagles,O 35.5,
Mon,"Sep 11, 1995",9:00,@,Chicago Bears,L 24-27,L -3,,Green Bay Packers,O 38.5,
