Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 12, 1995",1:00,@,Buffalo Bills,W 23-17,W -3.5,,Atlanta Falcons,O 39,
Sun,"Nov 12, 1995",1:00,@,Detroit Lions,W 27-24,L -5.5,,Tampa Bay Buccaneers,O 41,
Sun,"Nov 12, 1995",1:00,@,Green Bay Packers,W 35-28,W -3,,Chicago Bears,O 40.5,
Sun,"Nov 12, 1995",1:00,@,Houston Oilers,L 25-32,L -3.5,,Cincinnati Bengals,O 41,
Sun,"Nov 12, 1995",1:00,,Seattle Seahawks,W 47-30,W -2,@,Jacksonville Jaguars,O 38,
Sun,"Nov 12, 1995",1:00,@,Miami Dolphins,L 17-34,L -8.5,,New England Patriots,O 42,
Sun,"Nov 12, 1995",1:00,@,New Orleans Saints,W 17-14,W -1.5,,Indianapolis Colts,U 40,
Sun,"Nov 12, 1995",1:00,,Oakland Raiders,W 17-13,L -6.5,@,New York Giants,U 40,
Sun,"Nov 12, 1995",1:00,@,St Louis Rams,W 28-17,W -6.5,,Carolina Panthers,O 37.5,
Sun,"Nov 12, 1995",4:00,,Minnesota Vikings,W 30-24 (OT),W -2,@,Arizona Cardinals,O 40,
Sun,"Nov 12, 1995",4:00,@,Dallas Cowboys,L 20-38,L -13.5,,San Francisco 49ers,O 42,
Sun,"Nov 12, 1995",4:00,@,San Diego Chargers,L 7-22,L -1,,Kansas City Chiefs,U 38,
Sun,"Nov 12, 1995",8:00,,Denver Broncos,L 13-31,L -1,@,Philadelphia Eagles,O 39,
Mon,"Nov 13, 1995",9:00,@,Pittsburgh Steelers,W 20-3,W -6,,Cleveland Browns,U 39,
