Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 20, 2003",1:32,@,Tampa Bay Buccaneers,L 28-30,L -6.5,,Atlanta Falcons,O 38.5,
Sat,"Dec 20, 2003",5:15,,Kansas City Chiefs,L 20-45,L -3,@,Minnesota Vikings,O 54,
Sat,"Dec 20, 2003",8:37,,New England Patriots,W 21-16,W -3,@,New York Jets,O 35,
Sun,"Dec 21, 2003",1:02,@,Buffalo Bills,L 3-20,L -3,,Miami Dolphins,U 33,
Sun,"Dec 21, 2003",1:02,@,Dallas Cowboys,W 19-3,W -12.5,,New York Giants,U 35.5,
Sun,"Dec 21, 2003",1:02,@,Jacksonville Jaguars,W 20-19,L -3,,New Orleans Saints,U 42,
Sun,"Dec 21, 2003",1:02,@,St Louis Rams,W 27-10,W -7,,Cincinnati Bengals,U 54,
Sun,"Dec 21, 2003",1:03,@,Carolina Panthers,W 20-14,L -7.5,,Detroit Lions,U 37,
Sun,"Dec 21, 2003",1:03,@,Chicago Bears,W 27-24,L -4,,Washington Commanders,O 35,
Sun,"Dec 21, 2003",1:03,,Baltimore Ravens,W 35-0,W -3,@,Cleveland Browns,U 35.5,
Sun,"Dec 21, 2003",1:03,,Tennessee Titans,W 27-24,L -5.5,@,Houston Texans,O 39,
Sun,"Dec 21, 2003",4:05,@,Pittsburgh Steelers,W 40-24,W -6.5,,San Diego Chargers,O 42,
Sun,"Dec 21, 2003",4:15,@,Philadelphia Eagles,L 28-31 (OT),L -7,,San Francisco 49ers,O 44,
Sun,"Dec 21, 2003",4:15,@,Seattle Seahawks,W 28-10,W -15.5,,Arizona Cardinals,U 44.5,
Sun,"Dec 21, 2003",8:35,@,Indianapolis Colts,L 17-31,L -6.5,,Denver Broncos,U 48.5,
Mon,"Dec 22, 2003",9:05,,Green Bay Packers,W 41-7,W -5.5,@,Oakland Raiders,O 44,
