Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 4, 2003",9:09,@,Washington Redskins,W 16-13,P -3,,New York Jets,U 40,
Sun,"Sep 7, 2003",1:00,@,Kansas City Chiefs,W 27-14,W -4.5,,San Diego Chargers,U 47,
Sun,"Sep 7, 2003",1:04,@,Buffalo Bills,W 31-0,W -1,,New England Patriots,U 44.5,
Sun,"Sep 7, 2003",1:04,@,Carolina Panthers,W 24-23,L -4,,Jacksonville Jaguars,O 34.5,
Sun,"Sep 7, 2003",1:04,@,Green Bay Packers,L 25-30,L -4,,Minnesota Vikings,O 47,
Sun,"Sep 7, 2003",1:04,@,Pittsburgh Steelers,W 34-15,W -4,,Baltimore Ravens,O 38.5,
Sun,"Sep 7, 2003",1:05,,St Louis Rams,L 13-23,L -1,@,New York Giants,U 46.5,
Sun,"Sep 7, 2003",1:06,,Denver Broncos,W 30-10,W -6,@,Cincinnati Bengals,U 43.5,
Sun,"Sep 7, 2003",1:06,,Indianapolis Colts,W 9-6,W -2,@,Cleveland Browns,U 48,
Sun,"Sep 7, 2003",1:06,@,Detroit Lions,W 42-24,W -3.5,,Arizona Cardinals,O 39,
Sun,"Sep 7, 2003",1:06,@,Miami Dolphins,L 20-21,L -14,,Houston Texans,O 34.5,
Sun,"Sep 7, 2003",4:18,@,Seattle Seahawks,W 27-10,W -3,,New Orleans Saints,U 48.5,
Sun,"Sep 7, 2003",4:19,@,Dallas Cowboys,L 13-27,L -2,,Atlanta Falcons,O 36.5,
Sun,"Sep 7, 2003",4:19,@,San Francisco 49ers,W 49-7,W -6.5,,Chicago Bears,O 40.5,
Sun,"Sep 7, 2003",8:51,@,Tennessee Titans,W 25-20,W -3.5,,Oakland Raiders,U 46,
Mon,"Sep 8, 2003",9:09,@,Philadelphia Eagles,L 0-17,L -3,,Tampa Bay Buccaneers,U 36,
