Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Thu,"Nov 27, 2003",12:37,,Green Bay Packers,L 14-22,L -6.5,@,Detroit Lions,U 44,
Thu,"Nov 27, 2003",4:16,@,Dallas Cowboys,L 21-40,L -3,,Miami Dolphins,O 34.5,
Sun,"Nov 30, 2003",1:00,@,Indianapolis Colts,L 34-38,L -3.5,,New England Patriots,O 43.5,
Sun,"Nov 30, 2003",1:01,@,Pittsburgh Steelers,L 20-24,L -3,,Cincinnati Bengals,O 42,
Sun,"Nov 30, 2003",1:02,@,Baltimore Ravens,W 44-6,W -3,,San Francisco 49ers,O 37,
Sun,"Nov 30, 2003",1:02,@,Carolina Panthers,L 16-25,L -1.5,,Philadelphia Eagles,O 37,
Sun,"Nov 30, 2003",1:02,@,New York Giants,L 7-24,L -3,,Buffalo Bills,U 35.5,
Sun,"Nov 30, 2003",1:02,@,St Louis Rams,W 48-17,W -6,,Minnesota Vikings,O 51,
Sun,"Nov 30, 2003",1:03,@,Chicago Bears,W 28-3,W -4.5,,Arizona Cardinals,U 36,
Sun,"Nov 30, 2003",1:03,@,Houston Texans,W 17-13,W -3,,Atlanta Falcons,U 42.5,
Sun,"Nov 30, 2003",4:05,,New Orleans Saints,W 24-20,W -1,@,Washington Redskins,O 42.5,
Sun,"Nov 30, 2003",4:15,,Denver Broncos,W 22-8,W -3,@,Oakland Raiders,U 42,
Sun,"Nov 30, 2003",4:15,,Kansas City Chiefs,W 28-24,L -7.5,@,San Diego Chargers,O 48.5,
Sun,"Nov 30, 2003",4:15,@,Seattle Seahawks,W 34-7,W -6.5,,Cleveland Browns,U 42,
Sun,"Nov 30, 2003",8:36,,Tampa Bay Buccaneers,L 10-17,L -3,@,Jacksonville Jaguars,U 37,
Mon,"Dec 1, 2003",9:09,,Tennessee Titans,L 17-24,L -3,@,New York Jets,U 42,
