Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 14, 2003",1:00,@,Indianapolis Colts,W 33-7,W -2.5,,Tennessee Titans,U 44,
Sun,"Sep 14, 2003",1:00,@,Kansas City Chiefs,W 41-20,W -3.5,,Pittsburgh Steelers,O 48,
Sun,"Sep 14, 2003",1:02,@,Baltimore Ravens,W 33-13,W -2.5,,Cleveland Browns,O 39,
Sun,"Sep 14, 2003",1:02,@,Green Bay Packers,W 31-6,W -7,,Detroit Lions,U 45.5,
Sun,"Sep 14, 2003",1:02,@,New Orleans Saints,W 31-10,W -8,,Houston Texans,O 40.5,
Sun,"Sep 14, 2003",1:02,,Miami Dolphins,W 21-10,W -3,@,New York Jets,U 37,
Sun,"Sep 14, 2003",1:02,@,St Louis Rams,W 27-24 (OT),P -3,,San Francisco 49ers,O 47.5,
Sun,"Sep 14, 2003",1:03,@,Atlanta Falcons,L 31-33,L -3,,Washington Redskins,O 39.5,
Sun,"Sep 14, 2003",1:03,,Buffalo Bills,W 38-17,W -3,@,Jacksonville Jaguars,O 42,
Sun,"Sep 14, 2003",4:05,@,Tampa Bay Buccaneers,L 9-12 (OT),L -9,,Carolina Panthers,U 34.5,
Sun,"Sep 14, 2003",4:06,,Seattle Seahawks,W 38-0,W -5,@,Arizona Cardinals,U 44.5,
Sun,"Sep 14, 2003",4:15,@,Oakland Raiders,W 23-20,L -12,,Cincinnati Bengals,U 45,
Sun,"Sep 14, 2003",4:15,@,Philadelphia Eagles,L 10-31,L -4,,New England Patriots,O 38,
Sun,"Sep 14, 2003",4:15,,Denver Broncos,W 37-13,W -3,@,San Diego Chargers,O 43,
Sun,"Sep 14, 2003",8:30,@,Minnesota Vikings,W 24-13,W -9,,Chicago Bears,U 44.5,
Mon,"Sep 15, 2003",9:08,@,New York Giants,L 32-35 (OT),L -7.5,,Dallas Cowboys,O 36.5,
