Sun,"Sep 20, 1992",1:00,@,Atlanta Falcons,L 7-10,L -1,,New Orleans Saints,U 37,
Sun,"Sep 20, 1992",1:00,@,Green Bay Packers,W 24-23,W PK,,Cincinnati Bengals,O 37,
Sun,"Sep 20, 1992",1:00,@,Houston Oilers,W 23-20 (OT),L -5.5,,Kansas City Chiefs,O 39,
Sun,"Sep 20, 1992",1:00,@,Minnesota Vikings,W 26-20,L -7,,Tampa Bay Buccaneers,O 39,
Sun,"Sep 20, 1992",1:00,@,New England Patriots,L 6-10,L -3,,Seattle Seahawks,U 33,
Sun,"Sep 20, 1992",1:00,,San Francisco 49ers,W 31-14,W -4,@,New York Jets,O 41,
Sun,"Sep 20, 1992",1:00,@,Philadelphia Eagles,W 30-0,W -6.5,,Denver Broncos,U 35,
Sun,"Sep 20, 1992",4:00,@,Dallas Cowboys,W 31-20,L -13.5,,Phoenix Cardinals,O 40,
Sun,"Sep 20, 1992",4:00,@,Los Angeles Raiders,L 16-28,L -8.5,,Cleveland Browns,O 33,
Sun,"Sep 20, 1992",4:00,@,Miami Dolphins,W 26-10,W -8.5,,Los Angeles Rams,U 38,
Sun,"Sep 20, 1992",4:00,@,San Diego Chargers,L 6-23,L -3,,Pittsburgh Steelers,U 35,
Sun,"Sep 20, 1992",4:00,@,Washington Redskins,W 13-10,L -9,,Detroit Lions,U 45,
Sun,"Sep 20, 1992",8:00,@,Buffalo Bills,W 38-0,W -17,,Indianapolis Colts,U 41,
Mon,"Sep 21, 1992",9:00,@,Chicago Bears,L 14-27,L -5,,New York Giants,O 37,
