Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 3, 1992",8:00,@,New Orleans Saints,W 22-14,L -10,,Atlanta Falcons,U 39,
Sun,"Dec 6, 1992",1:00,@,Buffalo Bills,L 17-24,L -17,,New York Jets,O 36,
Sun,"Dec 6, 1992",1:00,@,Cleveland Browns,W 37-21,W -10,,Cincinnati Bengals,O 33,
Sun,"Dec 6, 1992",1:00,@,Green Bay Packers,W 38-10,W -3.5,,Detroit Lions,O 35,at Milwaukee
Sun,"Dec 6, 1992",1:00,@,New England Patriots,L 0-6,L -1.5,,Indianapolis Colts,U 33,
Sun,"Dec 6, 1992",1:00,@,Philadelphia Eagles,W 28-17,W -5.5,,Minnesota Vikings,O 36,
Sun,"Dec 6, 1992",1:00,@,Pittsburgh Steelers,W 20-14,L -13.5,,Seattle Seahawks,O 31,
Sun,"Dec 6, 1992",4:00,,Dallas Cowboys,W 31-27,L -7,@,Denver Broncos,O 35,
Sun,"Dec 6, 1992",4:00,,Kansas City Chiefs,L 7-28,L -2.5,@,Los Angeles Raiders,O 33,
Sun,"Dec 6, 1992",4:00,,Washington Redskins,W 28-10,W -7,@,New York Giants,O 35,
Sun,"Dec 6, 1992",4:00,,San Diego Chargers,W 27-21,W -4.5,@,Phoenix Cardinals,O 37,
Sun,"Dec 6, 1992",4:00,@,San Francisco 49ers,W 27-3,W -8,,Miami Dolphins,U 42,
Sun,"Dec 6, 1992",8:00,@,Tampa Bay Buccaneers,L 27-31,L -1,,Los Angeles Rams,O 39,
Mon,"Dec 7, 1992",9:00,@,Houston Oilers,W 24-7,W -11,,Chicago Bears,U 42,
