Sun,"Sep 13, 1992",1:00,,Los Angeles Raiders,L 21-24 (OT),L -2.5,@,Cincinnati Bengals,O 37,
Sun,"Sep 13, 1992",1:00,@,Detroit Lions,W 31-17,W -3.5,,Minnesota Vikings,O 43,
Sun,"Sep 13, 1992",1:00,@,Kansas City Chiefs,W 26-7,W -10,,Seattle Seahawks,P 33,
Sun,"Sep 13, 1992",1:00,@,New Orleans Saints,W 28-6,W -4,,Chicago Bears,P 34,
Sun,"Sep 13, 1992",1:00,,Dallas Cowboys,W 34-28,W -3,@,New York Giants,O 38,
Sun,"Sep 13, 1992",1:00,@,Tampa Bay Buccaneers,W 31-3,W -2.5,,Green Bay Packers,U 37,
Sun,"Sep 13, 1992",1:00,@,Washington Redskins,W 24-17,L -10,,Atlanta Falcons,U 45,
Sun,"Sep 13, 1992",4:00,@,Denver Broncos,W 21-13,W -6.5,,San Diego Chargers,P 34,
Sun,"Sep 13, 1992",4:00,@,Indianapolis Colts,L 10-20,L -9,,Houston Oilers,U 39,
Sun,"Sep 13, 1992",4:00,@,Los Angeles Rams,W 14-0,W -4,,New England Patriots,U 37,
Sun,"Sep 13, 1992",4:00,,New York Jets,L 10-27,L -2.5,@,Pittsburgh Steelers,U 38,
Sun,"Sep 13, 1992",4:00,@,San Francisco 49ers,L 31-34,L -3.5,,Buffalo Bills,O 44,
Sun,"Sep 13, 1992",8:00,,Philadelphia Eagles,W 31-14,W -7,@,Phoenix Cardinals,O 35,
Mon,"Sep 14, 1992",9:00,,Miami Dolphins,W 27-23,W -2.5,@,Cleveland Browns,O 38,
