Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 2, 2005",1:02,@,Cincinnati Bengals,W 16-10,L -9.5,,Houston Texans,U 41.5,
Sun,"Oct 2, 2005",1:02,@,Jacksonville Jaguars,L 7-20,L -4,,Denver Broncos,U 37.5,
Sun,"Oct 2, 2005",1:02,@,New England Patriots,L 17-41,L -5.5,,San Diego Chargers,O 47,
Sun,"Oct 2, 2005",1:02,@,Tampa Bay Buccaneers,W 17-13,L -6.5,,Detroit Lions,U 35,
Sun,"Oct 2, 2005",1:02,,Indianapolis Colts,W 31-10,W -7,@,Tennessee Titans,U 45,
Sun,"Oct 2, 2005",1:03,,Buffalo Bills,L 7-19,L -1,@,New Orleans Saints,U 38.5,at San Antonio
Sun,"Oct 2, 2005",1:03,@,New York Giants,W 44-24,W -3,,St Louis Rams,O 46,
Sun,"Oct 2, 2005",1:03,@,Washington Redskins,W 20-17 (OT),W -2,,Seattle Seahawks,P 37,
Sun,"Oct 2, 2005",4:05,@,Baltimore Ravens,W 13-3,W -7.5,,New York Jets,U 31.5,
Sun,"Oct 2, 2005",4:15,@,Kansas City Chiefs,L 31-37,L -2.5,,Philadelphia Eagles,O 46.5,
Sun,"Oct 2, 2005",4:15,@,Oakland Raiders,W 19-13,W -3,,Dallas Cowboys,U 46,
Sun,"Oct 2, 2005",4:17,@,Atlanta Falcons,W 30-10,W -6,,Minnesota Vikings,U 44.5,
Sun,"Oct 2, 2005",8:36,N,Arizona Cardinals,W 31-14,W -3,,San Francisco 49ers,O 42,at Mexico City
Mon,"Oct 3, 2005",9:07,@,Carolina Panthers,W 32-29,P -3,,Green Bay Packers,O 43,
