Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 16, 2011",1:02,@,Atlanta Falcons,W 31-17,W -3.5,,Carolina Panthers,U 49.5,
Sun,"Oct 16, 2011",1:02,@,Cincinnati Bengals,W 27-17,W -4.5,,Indianapolis Colts,O 40.5,
Sun,"Oct 16, 2011",1:02,@,Green Bay Packers,W 24-3,W -14,,St Louis Rams,U 47.5,
Sun,"Oct 16, 2011",1:02,@,New York Giants,W 27-24,P -3,,Buffalo Bills,O 49,
Sun,"Oct 16, 2011",1:02,@,Pittsburgh Steelers,W 17-13,L -12.5,,Jacksonville Jaguars,U 40,
Sun,"Oct 16, 2011",1:03,@,Detroit Lions,L 19-25,L -5,,San Francisco 49ers,U 45,
Sun,"Oct 16, 2011",1:05,,Philadelphia Eagles,W 20-13,W -3,@,Washington Commanders,U 46.5,
Sun,"Oct 16, 2011",4:05,@,Oakland Raiders,W 24-17,W -6.5,,Cleveland Browns,U 45,
Sun,"Oct 16, 2011",4:06,@,Baltimore Ravens,W 29-14,W -7,,Houston Texans,U 43.5,
Sun,"Oct 16, 2011",4:15,@,New England Patriots,W 20-16,L -7,,Dallas Cowboys,U 54.5,
Sun,"Oct 16, 2011",4:15,,New Orleans Saints,L 20-26,L -6.5,@,Tampa Bay Buccaneers,U 49.5,
Sun,"Oct 16, 2011",8:30,@,Chicago Bears,W 39-10,W -2.5,,Minnesota Vikings,O 42,
Mon,"Oct 17, 2011",8:40,@,New York Jets,W 24-6,W -7.5,,Miami Dolphins,U 41.5,
