Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 23, 2011",1:02,,Denver Broncos,W 18-15 (OT),W -1,@,Miami Dolphins,U 41.5,
Sun,"Oct 23, 2011",1:02,@,Tennessee Titans,L 7-41,L -2.5,,Houston Texans,O 44,
Sun,"Oct 23, 2011",1:03,,San Diego Chargers,L 21-27,L -1,@,New York Jets,O 43.5,
Sun,"Oct 23, 2011",1:05,@,Carolina Panthers,W 33-20,W -2.5,,Washington Commanders,O 44.5,
Sun,"Oct 23, 2011",1:05,N,Chicago Bears,W 24-18,W -2,,Tampa Bay Buccaneers,U 44,at London
Sun,"Oct 23, 2011",1:05,@,Cleveland Browns,W 6-3,P -3,,Seattle Seahawks,U 41,
Sun,"Oct 23, 2011",1:05,@,Detroit Lions,L 16-23,L -4.5,,Atlanta Falcons,U 47,
Sun,"Oct 23, 2011",4:05,,Pittsburgh Steelers,W 32-20,W -4.5,@,Arizona Cardinals,O 46.5,
Sun,"Oct 23, 2011",4:15,@,Dallas Cowboys,W 34-7,W -14,,St Louis Rams,U 43,
Sun,"Oct 23, 2011",4:15,,Green Bay Packers,W 33-27,L -11,@,Minnesota Vikings,O 47,
Sun,"Oct 23, 2011",7:05,@,Oakland Raiders,L 0-28,L -3.5,,Kansas City Chiefs,U 41.5,
Sun,"Oct 23, 2011",8:30,@,New Orleans Saints,W 62-7,W -14,,Indianapolis Colts,O 49,
Mon,"Oct 24, 2011",8:40,,Baltimore Ravens,L 7-12,L -10.5,@,Jacksonville Jaguars,U 39,
