Sun,"Jan 1, 2012",1:00,,San Francisco 49ers,W 34-27,L -12.5,@,St Louis Rams,O 34.5,
Sun,"Jan 1, 2012",1:02,,Detroit Lions,L 41-45,L -6.5,@,Green Bay Packers,O 42,
Sun,"Jan 1, 2012",1:02,,Tennessee Titans,W 23-22,L -2,@,Houston Texans,O 38.5,
Sun,"Jan 1, 2012",1:02,@,Miami Dolphins,W 19-17,P -2,,New York Jets,U 39,
Sun,"Jan 1, 2012",1:02,@,New England Patriots,W 49-21,W -10,,Buffalo Bills,O 50,
Sun,"Jan 1, 2012",1:02,@,Philadelphia Eagles,W 34-10,W -7,,Washington Redskins,U 44.5,
Sun,"Jan 1, 2012",1:03,@,Jacksonville Jaguars,W 19-13,W -3,,Indianapolis Colts,U 37,
Sun,"Jan 1, 2012",1:03,@,New Orleans Saints,W 45-17,W -7,,Carolina Panthers,O 55,
Sun,"Jan 1, 2012",1:05,@,Minnesota Vikings,L 13-17,L -2.5,,Chicago Bears,U 42,
Sun,"Jan 1, 2012",4:15,@,Arizona Cardinals,W 23-20 (OT),W -2.5,,Seattle Seahawks,O 40.5,
Sun,"Jan 1, 2012",4:15,@,Oakland Raiders,L 26-38,L -3,,San Diego Chargers,O 48.5,
Sun,"Jan 1, 2012",4:16,,Baltimore Ravens,W 24-16,W -2.5,@,Cincinnati Bengals,O 38,
Sun,"Jan 1, 2012",4:16,,Pittsburgh Steelers,W 13-9,L -7,@,Cleveland Browns,U 33,
Sun,"Jan 1, 2012",4:16,@,Denver Broncos,L 3-7,L -2,,Kansas City Chiefs,U 37.5,
Sun,"Jan 1, 2012",4:17,@,Atlanta Falcons,W 45-24,W -9.5,,Tampa Bay Buccaneers,O 45,
Sun,"Jan 1, 2012",8:31,@,New York Giants,W 31-14,W -3,,Dallas Cowboys,U 47.5,
