Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 15, 2011",8:29,@,Atlanta Falcons,W 41-14,W -13.5,,Jacksonville Jaguars,O 42,
Sat,"Dec 17, 2011",8:29,,Dallas Cowboys,W 31-15,W -7,@,Tampa Bay Buccaneers,U 47,
Sun,"Dec 18, 2011",1:00,,Cincinnati Bengals,W 20-13,P -7,@,St Louis Rams,U 39,
Sun,"Dec 18, 2011",1:02,@,Buffalo Bills,L 23-30,L -1.5,,Miami Dolphins,O 40.5,
Sun,"Dec 18, 2011",1:02,@,New York Giants,L 10-23,L -6,,Washington Commanders,U 46.5,
Sun,"Dec 18, 2011",1:03,@,Chicago Bears,L 14-38,L -3.5,,Seattle Seahawks,O 35,
Sun,"Dec 18, 2011",1:03,@,Houston Texans,L 13-28,L -6,,Carolina Panthers,U 45.5,
Sun,"Dec 18, 2011",1:03,,Tennessee Titans,L 13-27,L -6.5,@,Indianapolis Colts,U 41.5,
Sun,"Dec 18, 2011",1:03,,Green Bay Packers,L 14-19,L -11.5,@,Kansas City Chiefs,U 46,
Sun,"Dec 18, 2011",1:05,,New Orleans Saints,W 42-20,W -7.5,@,Minnesota Vikings,O 53.5,
Sun,"Dec 18, 2011",4:05,,Detroit Lions,W 28-27,L -1.5,@,Oakland Raiders,O 47.5,
Sun,"Dec 18, 2011",4:15,@,Arizona Cardinals,W 20-17 (OT),L -6.5,,Cleveland Browns,U 37.5,
Sun,"Dec 18, 2011",4:16,,New England Patriots,W 41-23,W -7.5,@,Denver Broncos,O 47.5,
Sun,"Dec 18, 2011",4:16,@,Philadelphia Eagles,W 45-19,W -3,,New York Jets,O 44,
Sun,"Dec 18, 2011",8:30,,Baltimore Ravens,L 14-34,L -2.5,@,San Diego Chargers,O 44,
Mon,"Dec 19, 2011",9:00,@,San Francisco 49ers,W 20-3,W -3,,Pittsburgh Steelers,U 37,
