Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 18, 1956",,@,Chicago Bears,W 30-21,L -14,,Los Angeles Rams,,
Sun,"Nov 18, 1956",,@,Detroit Lions,W 27-3,W -6.5,,Baltimore Colts,,
Sun,"Nov 18, 1956",,@,Green Bay Packers,L 16-17,L -4,,San Francisco 49ers,,
Sun,"Nov 18, 1956",,@,Philadelphia Eagles,L 0-16,L -4.5,,Cleveland Browns,,
Sun,"Nov 18, 1956",,,Chicago Cardinals,L 7-14,L -6,@,Pittsburgh Steelers,,
Sun,"Nov 18, 1956",,,New York Giants,L 7-33,L -6,@,Washington Commanders,,
