Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 8, 1956",,@,San Francisco 49ers,W 38-20,W PK,,Green Bay Packers,,
Sun,"Dec 9, 1956",,@,Chicago Bears,W 10-3,L -9.5,,Chicago Cardinals,,
Sun,"Dec 9, 1956",,@,Detroit Lions,W 45-7,W -12,,Pittsburgh Steelers,,
Sun,"Dec 9, 1956",,,Baltimore Colts,L 7-31,L -1,@,Los Angeles Rams,,
Sun,"Dec 9, 1956",,@,New York Giants,L 7-24,L -10.5,,Cleveland Browns,,
Sun,"Dec 9, 1956",,@,Washington Redskins,W 19-17,L -7.5,,Philadelphia Eagles,,
