Sat,"Dec 15, 1956",,,New York Giants,W 21-7,W -7.5,@,Philadelphia Eagles,,
Sun,"Dec 16, 1956",,@,Chicago Bears,W 38-21,W -1,,Detroit Lions,,
Sun,"Dec 16, 1956",,@,Cleveland Browns,L 7-24,L -3.5,,Chicago Cardinals,,
Sun,"Dec 16, 1956",,@,Los Angeles Rams,W 49-21,W -4.5,,Green Bay Packers,,
Sun,"Dec 16, 1956",,@,San Francisco 49ers,W 30-17,W -6,,Baltimore Colts,,
Sun,"Dec 16, 1956",,@,Washington Redskins,L 0-23,L -7.5,,Pittsburgh Steelers,,
