Thu,"Dec 14, 2023",8:15,@,Las Vegas Raiders,W 63-21,W -3,,Los Angeles Chargers,O 36,
Sat,"Dec 16, 2023",1:00,@,Cincinnati Bengals,W 27-24 (OT),P -3,,Minnesota Vikings,O 41.5,
Sat,"Dec 16, 2023",4:30,@,Indianapolis Colts,W 30-13,W -1.5,,Pittsburgh Steelers,O 41.5,
Sat,"Dec 16, 2023",8:15,@,Detroit Lions,W 42-17,W -5.5,,Denver Broncos,O 49,
Sun,"Dec 17, 2023",1:00,,Atlanta Falcons,L 7-9,L -3,@,Carolina Panthers,U 32.5,
Sun,"Dec 17, 2023",1:00,@,Cleveland Browns,W 20-17,W -2.5,,Chicago Bears,U 38,
Sun,"Dec 17, 2023",1:00,@,Green Bay Packers,L 20-34,L -3.5,,Tampa Bay Buccaneers,O 41.5,
Sun,"Dec 17, 2023",1:00,@,Miami Dolphins,W 30-0,W -7,,New York Jets,U 35.5,
Sun,"Dec 17, 2023",1:00,,Kansas City Chiefs,W 27-17,P -10,@,New England Patriots,O 39.5,
Sun,"Dec 17, 2023",1:00,@,New Orleans Saints,W 24-6,W -6,,New York Giants,U 39.5,
Sun,"Dec 17, 2023",1:00,@,Tennessee Titans,L 16-19 (OT),L -3,,Houston Texans,U 38,
Sun,"Dec 17, 2023",4:05,,San Francisco 49ers,W 45-29,W -12,@,Arizona Cardinals,O 48,
Sun,"Dec 17, 2023",4:05,@,Los Angeles Rams,W 28-20,W -6.5,,Washington Commanders,U 48.5,
Sun,"Dec 17, 2023",4:25,@,Buffalo Bills,W 31-10,W -2.5,,Dallas Cowboys,U 49,
Sun,"Dec 17, 2023",8:20,,Baltimore Ravens,W 23-7,W -4,@,Jacksonville Jaguars,U 42,
Mon,"Dec 18, 2023",8:15,,Philadelphia Eagles,L 17-20,L -5.5,@,Seattle Seahawks,U 46,
