Thu,"Oct 19, 2023",8:15,@,New Orleans Saints,L 24-31,L -2.5,,Jacksonville Jaguars,O 40.5,
Sun,"Oct 22, 2023",1:00,@,Baltimore Ravens,W 38-6,W -3,,Detroit Lions,O 43.5,
Sun,"Oct 22, 2023",1:00,,Las Vegas Raiders,L 12-30,L -2.5,@,Chicago Bears,O 38.5,
Sun,"Oct 22, 2023",1:00,,Cleveland Browns,W 39-38,L -3.5,@,Indianapolis Colts,O 39.5,
Sun,"Oct 22, 2023",1:00,,Buffalo Bills,L 25-29,L -7.5,@,New England Patriots,O 41.5,
Sun,"Oct 22, 2023",1:00,,Washington Commanders,L 7-14,L -3,@,New York Giants,U 36.5,
Sun,"Oct 22, 2023",1:00,@,Tampa Bay Buccaneers,L 13-16,L -3,,Atlanta Falcons,U 37.5,
Sun,"Oct 22, 2023",4:05,@,Los Angeles Rams,L 17-24,L -3,,Pittsburgh Steelers,U 43.5,
Sun,"Oct 22, 2023",4:05,@,Seattle Seahawks,W 20-10,W -8.5,,Arizona Cardinals,U 43.5,
Sun,"Oct 22, 2023",4:25,@,Denver Broncos,W 19-17,W -1,,Green Bay Packers,U 44,
Sun,"Oct 22, 2023",4:25,@,Kansas City Chiefs,W 31-17,W -5.5,,Los Angeles Chargers,U 48.5,
Sun,"Oct 22, 2023",8:20,@,Philadelphia Eagles,W 31-17,W -3,,Miami Dolphins,U 51.5,
Mon,"Oct 23, 2023",8:15,,San Francisco 49ers,L 17-22,L -7,@,Minnesota Vikings,U 44,
