Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 27, 1981",1:00,,Buffalo Bills,L 24-27 (OT),L -4,@,Cincinnati Bengals,O 39,
Sun,"Sep 27, 1981",1:00,,Atlanta Falcons,L 17-28,L -2,@,Cleveland Browns,O 44,
Sun,"Sep 27, 1981",1:00,,Oakland Raiders,L 0-16,L -2,@,Detroit Lions,U 40,
Sun,"Sep 27, 1981",1:00,,Houston Oilers,L 17-33,L -3,@,New York Jets,O 38,
Sun,"Sep 27, 1981",1:00,@,Philadelphia Eagles,W 36-13,W -9,,Washington Redskins,O 37,
Sun,"Sep 27, 1981",1:00,@,Pittsburgh Steelers,W 27-21 (OT),W -4,,New England Patriots,O 46,
Sun,"Sep 27, 1981",2:00,,Miami Dolphins,W 31-28,P -3,@,Baltimore Colts,O 38,
Sun,"Sep 27, 1981",2:00,@,Green Bay Packers,L 13-30,L -3,,Minnesota Vikings,O 41,at Milwaukee
Sun,"Sep 27, 1981",4:00,@,Dallas Cowboys,W 18-10,L -11,,New York Giants,U 40,
Sun,"Sep 27, 1981",4:00,,San Diego Chargers,L 24-42,L -3,@,Denver Broncos,O 42,
Sun,"Sep 27, 1981",4:00,@,San Francisco 49ers,W 21-14,W -6,,New Orleans Saints,U 43,
Sun,"Sep 27, 1981",4:00,@,Seattle Seahawks,L 14-20,L -2,,Kansas City Chiefs,U 42,
Sun,"Sep 27, 1981",4:00,@,Tampa Bay Buccaneers,W 20-10,W -1,,St Louis Cardinals,U 38,
Mon,"Sep 28, 1981",9:00,,Los Angeles Rams,W 24-7,W -1,@,Chicago Bears,U 38,
