Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Nov 22 1981,1:00,@,Buffalo Bills,W 20-17,L -7,,New England Patriots,O 34,
Sun,Nov 22 1981,1:00,,Detroit Lions,W 23-7,W -1,@,Chicago Bears,U 39,
Sun,Nov 22 1981,1:00,@,Cincinnati Bengals,W 38-21,W -3.5,,Denver Broncos,O 38,
Sun,Nov 22 1981,1:00,@,Cleveland Browns,L 10-32,L -3,,Pittsburgh Steelers,U 44,
Sun,Nov 22 1981,1:00,@,Houston Oilers,L 24-27,L -6,,New Orleans Saints,O 36,
Sun,Nov 22 1981,1:00,@,Philadelphia Eagles,L 10-20,L -10,,New York Giants,U 38,
Sun,Nov 22 1981,1:00,@,Tampa Bay Buccaneers,W 37-3,W -3,,Green Bay Packers,O 34,
Sun,Nov 22 1981,2:00,,St Louis Cardinals,W 35-24,W -2,@,Baltimore Colts,O 41,
Sun,Nov 22 1981,2:00,@,Kansas City Chiefs,W 40-13,W -7,,Seattle Seahawks,O 41,
Sun,Nov 22 1981,4:00,@,Dallas Cowboys,W 24-10,W -7,,Washington Redskins,U 45,
Sun,Nov 22 1981,4:00,@,Los Angeles Rams,L 31-33,L -3,,San Francisco 49ers,O 42,
Sun,Nov 22 1981,4:00,@,New York Jets,W 16-15,L -2.5,,Miami Dolphins,U 45,
Sun,Nov 22 1981,4:00,@,Oakland Raiders,L 21-55,L -3,,San Diego Chargers,O 45,
Mon,Nov 23 1981,9:00,@,Atlanta Falcons,W 31-30,L -4,,Minnesota Vikings,O 49,
