Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sat,"Dec 12, 1981",12:30,,New York Jets,W 14-13,L -2.5,@,Cleveland Browns,U 42,
Sat,"Dec 12, 1981",4:00,@,Detroit Lions,W 45-7,W -4,,Minnesota Vikings,O 43,
Sun,"Dec 13, 1981",1:00,,Buffalo Bills,W 19-10,W -3.5,@,New England Patriots,U 41,
Sun,"Dec 13, 1981",1:00,,Green Bay Packers,W 35-7,W -3,@,New Orleans Saints,O 41,
Sun,"Dec 13, 1981",1:00,@,Pittsburgh Steelers,L 10-17,L PK,,Cincinnati Bengals,U 38,
Sun,"Dec 13, 1981",1:00,@,St Louis Cardinals,L 10-20,L -4,,New York Giants,U 41,
Sun,"Dec 13, 1981",1:00,,San Diego Chargers,W 24-23,L -2,@,Tampa Bay Buccaneers,O 45,
Sun,"Dec 13, 1981",1:00,@,Washington Redskins,W 38-14,W -14,,Baltimore Colts,O 45,
Sun,"Dec 13, 1981",2:00,@,Kansas City Chiefs,L 7-17,L -2,,Miami Dolphins,U 39,
Sun,"Dec 13, 1981",4:00,@,Dallas Cowboys,W 21-10,W -3.5,,Philadelphia Eagles,U 39,
Sun,"Dec 13, 1981",4:00,@,Denver Broncos,W 23-13,W -9,,Seattle Seahawks,U 40,
Sun,"Dec 13, 1981",4:00,@,Oakland Raiders,L 6-23,L -6,,Chicago Bears,U 38,
Sun,"Dec 13, 1981",4:00,@,San Francisco 49ers,W 28-6,W -7,,Houston Oilers,U 39,
Mon,"Dec 14, 1981",9:00,,Atlanta Falcons,L 16-21,L -4,@,Los Angeles Rams,U 42,
