Sun,"Nov 15, 1981",1:00,@,Atlanta Falcons,L 20-34,L -5,,Pittsburgh Steelers,O 44,
Sun,"Nov 15, 1981",1:00,@,Cincinnati Bengals,W 24-10,W -3.5,,Los Angeles Rams,U 44,
Sun,"Nov 15, 1981",1:00,@,Green Bay Packers,W 21-17,W -3,,Chicago Bears,P 38,
Sun,"Nov 15, 1981",1:00,@,Miami Dolphins,L 17-33,L -5,,Oakland Raiders,O 39,
Sun,"Nov 15, 1981",1:00,@,Minnesota Vikings,W 20-10,W -8,,New Orleans Saints,U 44,
Sun,"Nov 15, 1981",1:00,@,New England Patriots,L 6-17,L -2.5,,New York Jets,U 51,
Sun,"Nov 15, 1981",1:00,@,Philadelphia Eagles,W 38-13,W -14,,Baltimore Colts,O 48,
Sun,"Nov 15, 1981",1:00,,Buffalo Bills,L 0-24,L -5.5,@,St Louis Cardinals,U 43,
Sun,"Nov 15, 1981",1:00,,Denver Broncos,W 24-7,W -1,@,Tampa Bay Buccaneers,U 35,
Sun,"Nov 15, 1981",2:00,@,Kansas City Chiefs,W 23-10,W -5,,Houston Oilers,U 37,
Sun,"Nov 15, 1981",4:00,,Dallas Cowboys,L 24-27,L -3,@,Detroit Lions,O 46,
Sun,"Nov 15, 1981",4:00,@,New York Giants,L 27-30 (OT),L -2,,Washington Redskins,O 43,
Sun,"Nov 15, 1981",4:00,@,San Francisco 49ers,L 12-15,L -3,,Cleveland Browns,U 43,
Mon,"Nov 16, 1981",9:00,,San Diego Chargers,L 23-44,L -6,@,Seattle Seahawks,O 50,
