Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 1, 1981",1:00,@,Buffalo Bills,W 22-13,W -4,,Cleveland Browns,U 43,
Sun,"Nov 1, 1981",1:00,@,Cincinnati Bengals,W 34-21,W -4,,Houston Oilers,O 40,
Sun,"Nov 1, 1981",1:00,@,Miami Dolphins,W 27-10,W -7,,Baltimore Colts,U 48,
Sun,"Nov 1, 1981",1:00,,Atlanta Falcons,W 41-10,W -6.5,@,New Orleans Saints,O 41,
Sun,"Nov 1, 1981",1:00,@,New York Giants,L 7-26,L -2,,New York Jets,U 43,
Sun,"Nov 1, 1981",1:00,@,Pittsburgh Steelers,L 14-17,L -5,,San Francisco 49ers,U 45,
Sun,"Nov 1, 1981",1:00,@,Tampa Bay Buccaneers,W 20-10,W -6,,Chicago Bears,U 36,
Sun,"Nov 1, 1981",2:00,@,Green Bay Packers,W 34-24,W -4,,Seattle Seahawks,O 39,
Sun,"Nov 1, 1981",4:00,@,Los Angeles Rams,W 20-13,W -6,,Detroit Lions,U 47,
Sun,"Nov 1, 1981",4:00,@,Oakland Raiders,W 27-17,W -1,,New England Patriots,O 42,
Sun,"Nov 1, 1981",4:00,@,Philadelphia Eagles,L 14-17,L -3,,Dallas Cowboys,U 39,
Sun,"Nov 1, 1981",4:00,@,San Diego Chargers,W 22-20,L -6,,Kansas City Chiefs,U 49,
Sun,"Nov 1, 1981",4:00,@,Washington Redskins,W 42-21,W -4,,St Louis Cardinals,O 46,
Mon,"Nov 2, 1981",9:00,@,Denver Broncos,W 19-17,L -5,,Minnesota Vikings,U 43,
