Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 4, 1981",1:00,@,Buffalo Bills,W 23-17,L -7,,Baltimore Colts,U 43,
Sun,"Oct 4, 1981",1:00,@,Minnesota Vikings,W 24-21,L -5,,Chicago Bears,O 41,
Sun,"Oct 4, 1981",1:00,@,New England Patriots,W 33-17,W -6,,Kansas City Chiefs,O 45,
Sun,"Oct 4, 1981",1:00,@,New York Giants,L 14-27,L -3,,Green Bay Packers,O 37,
Sun,"Oct 4, 1981",1:00,,Dallas Cowboys,L 17-20,L -5.5,@,St Louis Cardinals,U 44,
Sun,"Oct 4, 1981",1:00,@,Washington Redskins,L 17-30,L -2,,San Francisco 49ers,O 43,
Sun,"Oct 4, 1981",2:00,@,Houston Oilers,W 17-10,W -3.5,,Cincinnati Bengals,U 37,
Sun,"Oct 4, 1981",2:00,,Pittsburgh Steelers,W 20-6,W -6,@,New Orleans Saints,U 44,
Sun,"Oct 4, 1981",4:00,@,Los Angeles Rams,W 27-16,W -2.5,,Cleveland Browns,O 42,
Sun,"Oct 4, 1981",4:00,@,Miami Dolphins,T 28-28 (OT),L -6,,New York Jets,O 42,
Sun,"Oct 4, 1981",4:00,@,Oakland Raiders,L 0-17,L -4,,Denver Broncos,U 37,
Sun,"Oct 4, 1981",4:00,@,San Diego Chargers,W 24-10,W -9,,Seattle Seahawks,U 46,
Sun,"Oct 4, 1981",4:00,@,Tampa Bay Buccaneers,W 28-10,W -1,,Detroit Lions,O 36,
Mon,"Oct 5, 1981",9:00,@,Philadelphia Eagles,W 16-13,W -2,,Atlanta Falcons,U 39,
