Thu,"Sep 10, 1981",8:30,@,Miami Dolphins,W 30-10,W -2,,Pittsburgh Steelers,U 41,
Sun,"Sep 13, 1981",1:00,@,Cleveland Browns,L 3-9,L -4,,Houston Oilers,U 43,
Sun,"Sep 13, 1981",1:00,,Atlanta Falcons,W 31-17,W -4,@,Green Bay Packers,O 39,
Sun,"Sep 13, 1981",1:00,@,Kansas City Chiefs,W 19-10,W -3,,Tampa Bay Buccaneers,U 38,
Sun,"Sep 13, 1981",1:00,,Los Angeles Rams,L 17-23,L -6,@,New Orleans Saints,P 40,
Sun,"Sep 13, 1981",1:00,@,Washington Redskins,L 7-17,L -6,,New York Giants,U 37,
Sun,"Sep 13, 1981",2:00,,Buffalo Bills,W 35-3,W -2,@,Baltimore Colts,U 43,
Sun,"Sep 13, 1981",4:00,@,Dallas Cowboys,W 30-17,W -10,,St Louis Cardinals,O 41,
Sun,"Sep 13, 1981",4:00,@,New York Jets,L 30-31,L -3.5,,Cincinnati Bengals,O 42,
Sun,"Sep 13, 1981",4:00,@,Philadelphia Eagles,W 13-3,W -3.5,,New England Patriots,U 39,
Sun,"Sep 13, 1981",4:00,@,San Diego Chargers,W 28-23,L -7,,Detroit Lions,O 43,
Sun,"Sep 13, 1981",4:00,@,San Francisco 49ers,W 28-17,W PK,,Chicago Bears,O 41,
Sun,"Sep 13, 1981",4:00,@,Seattle Seahawks,W 13-10,W PK,,Denver Broncos,U 41,
Mon,"Sep 14, 1981",9:00,,Oakland Raiders,W 36-10,W -2,@,Minnesota Vikings,O 41,
