Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 13, 1998",1:00,@,Atlanta Falcons,W 17-12,L -8.5,,Philadelphia Eagles,U 38.5,
Sun,"Sep 13, 1998",1:00,@,Detroit Lions,L 28-34 (OT),L -7,,Cincinnati Bengals,O 44.5,
Sun,"Sep 13, 1998",1:00,@,Green Bay Packers,W 23-15,W -7.5,,Tampa Bay Buccaneers,U 39,
Sun,"Sep 13, 1998",1:00,@,Jacksonville Jaguars,W 21-16,W -3.5,,Kansas City Chiefs,U 42.5,
Sun,"Sep 13, 1998",1:00,@,Miami Dolphins,W 13-7,L -7.5,,Buffalo Bills,U 38,
Sun,"Sep 13, 1998",1:00,,Carolina Panthers,L 14-19,L -4,@,New Orleans Saints,U 35,
Sun,"Sep 13, 1998",1:00,@,New York Jets,L 10-24,L -5.5,,Baltimore Ravens,U 44.5,
Sun,"Sep 13, 1998",1:00,@,Pittsburgh Steelers,W 17-12,L -11.5,,Chicago Bears,U 42,
Sun,"Sep 13, 1998",1:00,,Minnesota Vikings,W 38-31,L -7.5,@,St Louis Rams,O 43,
Sun,"Sep 13, 1998",1:00,@,Tennessee Oilers,L 7-13,L -7.5,,San Diego Chargers,U 40,
Sun,"Sep 13, 1998",4:15,@,Denver Broncos,W 42-23,W -7.5,,Dallas Cowboys,O 44,
Sun,"Sep 13, 1998",4:15,@,Oakland Raiders,W 20-17,W -2,,New York Giants,U 40.5,
Sun,"Sep 13, 1998",4:15,@,Seattle Seahawks,W 33-14,W -8,,Arizona Cardinals,O 44.5,
Sun,"Sep 13, 1998",8:20,@,New England Patriots,W 29-6,W -10.5,,Indianapolis Colts,U 39.5,
Mon,"Sep 14, 1998",8:20,,San Francisco 49ers,W 45-10,W -4.5,@,Washington Redskins,O 43.5,
