Sun,"Oct 25, 1998",1:00,,Minnesota Vikings,W 34-13,W -5,@,Detroit Lions,P 47,
Sun,"Oct 25, 1998",1:00,@,Green Bay Packers,W 28-10,W -10.5,,Baltimore Ravens,U 41.5,
Sun,"Oct 25, 1998",1:00,@,Miami Dolphins,W 12-9 (OT),W -2,,New England Patriots,U 36.5,
Sun,"Oct 25, 1998",1:00,,Tampa Bay Buccaneers,L 3-9,L -3,@,New Orleans Saints,U 35,
Sun,"Oct 25, 1998",1:00,@,New York Jets,W 28-3,W -6.5,,Atlanta Falcons,U 41.5,
Sun,"Oct 25, 1998",1:00,,San Francisco 49ers,W 28-10,W -9.5,@,St Louis Rams,U 47,
Sun,"Oct 25, 1998",4:05,@,Tennessee Oilers,L 20-23,L -6,,Chicago Bears,O 40.5,
Sun,"Oct 25, 1998",4:15,@,Denver Broncos,W 37-24,W -8,,Jacksonville Jaguars,O 48,
Sun,"Oct 25, 1998",4:15,@,Oakland Raiders,W 27-10,W -2.5,,Cincinnati Bengals,U 39.5,
Sun,"Oct 25, 1998",4:15,,Seattle Seahawks,W 27-20,W -6.5,@,San Diego Chargers,O 35,
Sun,"Oct 25, 1998",8:20,@,Carolina Panthers,L 14-30,L -1.5,,Buffalo Bills,O 38,
Mon,"Oct 26, 1998",8:20,@,Kansas City Chiefs,L 13-20,L -6,,Pittsburgh Steelers,U 36.5,
