Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 8, 1998",1:00,,Oakland Raiders,L 10-13,L -2,@,Baltimore Ravens,U 39,
Sun,"Nov 8, 1998",1:00,@,Chicago Bears,L 12-20,L -3,,St Louis Rams,U 38.5,
Sun,"Nov 8, 1998",1:00,@,Dallas Cowboys,W 16-6,W -8,,New York Giants,U 37.5,
Sun,"Nov 8, 1998",1:00,@,Jacksonville Jaguars,W 24-11,W -10.5,,Cincinnati Bengals,U 46.5,
Sun,"Nov 8, 1998",1:00,@,Miami Dolphins,W 27-14,W -9.5,,Indianapolis Colts,O 37,
Sun,"Nov 8, 1998",1:00,@,Minnesota Vikings,W 31-24,L -14,,New Orleans Saints,O 44,
Sun,"Nov 8, 1998",1:00,@,New England Patriots,L 10-41,L -4.5,,Atlanta Falcons,O 41,
Sun,"Nov 8, 1998",1:00,,Detroit Lions,L 9-10,L -4,@,Philadelphia Eagles,U 36.5,
Sun,"Nov 8, 1998",4:05,@,Arizona Cardinals,W 29-27,L -4.5,,Washington Commanders,O 38,
Sun,"Nov 8, 1998",4:05,@,San Francisco 49ers,W 25-23,L -13.5,,Carolina Panthers,O 43.5,
Sun,"Nov 8, 1998",4:15,@,Denver Broncos,W 27-10,W -16,,San Diego Chargers,U 44,
Sun,"Nov 8, 1998",4:15,@,New York Jets,W 34-12,W -4,,Buffalo Bills,O 42,
Sun,"Nov 8, 1998",4:15,@,Seattle Seahawks,W 24-12,W -3,,Kansas City Chiefs,U 40,
Sun,"Nov 8, 1998",8:20,@,Tampa Bay Buccaneers,L 22-31,L -3,,Tennessee Oilers,O 37,
Mon,"Nov 9, 1998",8:20,,Green Bay Packers,L 20-27,L -3,@,Pittsburgh Steelers,O 41.5,
