Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 19, 1998",12:30,@,Buffalo Bills,L 10-17,L -2.5,,New York Jets,U 43,
Sat,"Dec 19, 1998",4:15,,Tampa Bay Buccaneers,L 16-20,L -3,@,Washington Commanders,U 41,
Sun,"Dec 20, 1998",1:00,@,Carolina Panthers,W 20-13,W -3,,St Louis Rams,U 44.5,
Sun,"Dec 20, 1998",1:00,@,Chicago Bears,W 24-3,W PK,,Baltimore Ravens,U 37,
Sun,"Dec 20, 1998",1:00,@,Green Bay Packers,W 30-22,W -6.5,,Tennessee Oilers,O 41.5,
Sun,"Dec 20, 1998",1:00,,San Francisco 49ers,L 21-24,L -7,@,New England Patriots,O 44,
Sun,"Dec 20, 1998",1:00,@,New York Giants,W 28-7,W -1.5,,Kansas City Chiefs,U 38,
Sun,"Dec 20, 1998",1:00,@,Pittsburgh Steelers,L 24-25,L -10.5,,Cincinnati Bengals,O 40,
Sun,"Dec 20, 1998",4:05,@,San Diego Chargers,L 10-17,L -3,,Oakland Raiders,U 37,
Sun,"Dec 20, 1998",4:05,@,Seattle Seahawks,W 27-23,L -7,,Indianapolis Colts,O 47.5,
Sun,"Dec 20, 1998",4:15,@,Arizona Cardinals,W 19-17,L -3.5,,New Orleans Saints,U 41.5,
Sun,"Dec 20, 1998",4:15,@,Dallas Cowboys,W 13-9,L -10.5,,Philadelphia Eagles,U 37,
Sun,"Dec 20, 1998",4:15,,Atlanta Falcons,W 24-17,W -6.5,@,Detroit Lions,U 45,
Sun,"Dec 20, 1998",8:20,@,Minnesota Vikings,W 50-10,W -13.5,,Jacksonville Jaguars,O 48,
Mon,"Dec 21, 1998",8:20,,Denver Broncos,L 21-31,L -4,@,Miami Dolphins,O 44,
