Sun,"Nov 15, 1998",1:00,,San Francisco 49ers,L 19-31,L -3,@,Atlanta Falcons,P 50,
Sun,"Nov 15, 1998",1:00,@,Buffalo Bills,W 13-10,P -3,,New England Patriots,U 39,
Sun,"Nov 15, 1998",1:00,,Miami Dolphins,W 13-9,W -3,@,Carolina Panthers,U 38,
Sun,"Nov 15, 1998",1:00,,New York Jets,L 23-24,L -6.5,@,Indianapolis Colts,O 41.5,
Sun,"Nov 15, 1998",1:00,@,Minnesota Vikings,W 24-3,W -11,,Cincinnati Bengals,U 46,
Sun,"Nov 15, 1998",1:00,@,New Orleans Saints,W 24-3,W -3,,St Louis Rams,U 37.5,
Sun,"Nov 15, 1998",1:00,@,Tennessee Oilers,W 23-14,W -1.5,,Pittsburgh Steelers,U 38,
Sun,"Nov 15, 1998",1:00,@,Washington Redskins,W 28-3,W -4,,Philadelphia Eagles,U 36,
Sun,"Nov 15, 1998",4:05,,Seattle Seahawks,L 17-20,L -1.5,@,Oakland Raiders,U 38,
Sun,"Nov 15, 1998",4:05,@,San Diego Chargers,W 14-13,W PK,,Baltimore Ravens,U 33.5,
Sun,"Nov 15, 1998",4:15,,Dallas Cowboys,W 35-28,W -3.5,@,Arizona Cardinals,O 38.5,
Sun,"Nov 15, 1998",4:15,@,Jacksonville Jaguars,W 29-24,L -6.5,,Tampa Bay Buccaneers,O 39.5,
Sun,"Nov 15, 1998",4:15,,Green Bay Packers,W 37-3,W -7,@,New York Giants,O 39,
Sun,"Nov 15, 1998",8:20,@,Detroit Lions,W 26-3,W -6.5,,Chicago Bears,U 39,
Mon,"Nov 16, 1998",8:20,,Denver Broncos,W 30-7,W -4,@,Kansas City Chiefs,U 40,
