Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 4, 1998",1:00,@,Atlanta Falcons,W 51-23,W -3,,Carolina Panthers,O 39,
Sun,"Oct 4, 1998",1:00,,San Francisco 49ers,L 21-26,L -10,@,Buffalo Bills,O 45,
Sun,"Oct 4, 1998",1:00,@,Chicago Bears,W 31-27,W -2,,Detroit Lions,O 38,
Sun,"Oct 4, 1998",1:00,@,Indianapolis Colts,W 17-12,W -1,,San Diego Chargers,U 36.5,
Sun,"Oct 4, 1998",1:00,,New England Patriots,W 30-27,L -7,@,New Orleans Saints,O 36,
Sun,"Oct 4, 1998",1:00,@,New York Jets,W 20-9,W -2.5,,Miami Dolphins,U 40,
Sun,"Oct 4, 1998",1:00,@,Washington Commanders,L 10-31,L -1,,Dallas Cowboys,O 38.5,
Sun,"Oct 4, 1998",4:05,@,Arizona Cardinals,L 20-23,L -2.5,,Oakland Raiders,O 41.5,
Sun,"Oct 4, 1998",4:15,@,Denver Broncos,W 41-16,W -15.5,,Philadelphia Eagles,O 42.5,
Sun,"Oct 4, 1998",4:15,@,Tampa Bay Buccaneers,W 20-3,W -4,,New York Giants,U 35,
Sun,"Oct 4, 1998",8:20,@,Kansas City Chiefs,W 17-6,W -4,,Seattle Seahawks,U 36.5,
Mon,"Oct 5, 1998",8:20,@,Green Bay Packers,L 24-37,L -7,,Minnesota Vikings,O 47,
