Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 1, 1998",1:00,@,Atlanta Falcons,W 37-15,W -7,,St Louis Rams,O 41,
Sun,"Nov 1, 1998",1:00,,Jacksonville Jaguars,W 45-19,W -3.5,@,Baltimore Ravens,O 42,
Sun,"Nov 1, 1998",1:00,@,Buffalo Bills,W 30-24,W -2.5,,Miami Dolphins,O 35,
Sun,"Nov 1, 1998",1:00,@,Carolina Panthers,W 31-17,W -3,,New Orleans Saints,O 36,
Sun,"Nov 1, 1998",1:00,,Denver Broncos,W 33-26,L -11,@,Cincinnati Bengals,O 48.5,
Sun,"Nov 1, 1998",1:00,@,Detroit Lions,L 15-17,L -6,,Arizona Cardinals,U 42.5,
Sun,"Nov 1, 1998",1:00,,New England Patriots,W 21-16,L -5.5,@,Indianapolis Colts,U 37.5,
Sun,"Nov 1, 1998",1:00,@,Pittsburgh Steelers,L 31-41,L -5.5,,Tennessee Oilers,O 37,
Sun,"Nov 1, 1998",1:00,,Minnesota Vikings,L 24-27,L -6.5,@,Tampa Bay Buccaneers,O 39.5,
Sun,"Nov 1, 1998",1:00,,New York Giants,L 14-21,L -2.5,@,Washington Redskins,U 38,
Sun,"Nov 1, 1998",4:05,@,Kansas City Chiefs,L 17-20,L -4.5,,New York Jets,P 37,
Sun,"Nov 1, 1998",4:15,@,Green Bay Packers,W 36-22,W -3,,San Francisco 49ers,O 49,
Sun,"Nov 1, 1998",8:20,@,Seattle Seahawks,L 18-31,L -7,,Oakland Raiders,O 40,
Mon,"Nov 2, 1998",8:20,,Dallas Cowboys,W 34-0,W -6.5,@,Philadelphia Eagles,U 37,
