Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 12, 1976",1:00,,Los Angeles Rams,W 30-14,W -7.5,@,Atlanta Falcons,,
Sun,"Sep 12, 1976",1:00,@,Cleveland Browns,W 38-17,W -8,,New York Jets,,
Sun,"Sep 12, 1976",1:00,,Baltimore Colts,W 27-13,W -5.5,@,New England Patriots,,
Sun,"Sep 12, 1976",1:00,@,Washington Redskins,W 19-17,L -4.5,,New York Giants,,
Sun,"Sep 12, 1976",2:00,,Detroit Lions,L 3-10,L -1,@,Chicago Bears,,
Sun,"Sep 12, 1976",2:00,@,Cincinnati Bengals,W 17-7,W -7,,Denver Broncos,,
Sun,"Sep 12, 1976",2:00,@,Dallas Cowboys,W 27-7,W -13,,Philadelphia Eagles,,
Sun,"Sep 12, 1976",2:00,,San Francisco 49ers,W 26-14,W -3.5,@,Green Bay Packers,,
Sun,"Sep 12, 1976",2:00,@,Houston Oilers,W 20-0,W -14,,Tampa Bay Buccaneers,,
Sun,"Sep 12, 1976",2:00,@,Kansas City Chiefs,L 16-30,L -2,,San Diego Chargers,,
Sun,"Sep 12, 1976",2:00,,Minnesota Vikings,W 40-9,W -8.5,@,New Orleans Saints,,
Sun,"Sep 12, 1976",4:00,,Pittsburgh Steelers,L 28-31,L -2,@,Oakland Raiders,,
Sun,"Sep 12, 1976",4:00,,St Louis Cardinals,W 30-24,L -13.5,@,Seattle Seahawks,,
Mon,"Sep 13, 1976",9:00,,Miami Dolphins,W 30-21,W -5.5,@,Buffalo Bills,,
