Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 10, 1976",1:00,@,Cincinnati Bengals,W 21-0,P -21,,Tampa Bay Buccaneers,,
Sun,"Oct 10, 1976",1:00,,Pittsburgh Steelers,L 16-18,L -9.5,@,Cleveland Browns,,
Sun,"Oct 10, 1976",1:00,,New England Patriots,L 10-30,L -7,@,Detroit Lions,,
Sun,"Oct 10, 1976",1:00,,Dallas Cowboys,W 24-14,W -7.5,@,New York Giants,,
Sun,"Oct 10, 1976",1:00,,Buffalo Bills,L 14-17,L -10.5,@,New York Jets,,
Sun,"Oct 10, 1976",1:00,@,Washington Redskins,L 30-33,L -13,,Kansas City Chiefs,,
Sun,"Oct 10, 1976",2:00,@,Green Bay Packers,W 27-20,L -9.5,,Seattle Seahawks,,at Milwaukee
Sun,"Oct 10, 1976",2:00,@,Houston Oilers,W 17-3,W -3,,Denver Broncos,,
Sun,"Oct 10, 1976",2:00,@,Minnesota Vikings,W 20-19,L -7.5,,Chicago Bears,,
Sun,"Oct 10, 1976",2:00,@,New Orleans Saints,W 30-0,W PK,,Atlanta Falcons,,
Sun,"Oct 10, 1976",2:00,@,St Louis Cardinals,W 33-14,W -8,,Philadelphia Eagles,,
Sun,"Oct 10, 1976",4:00,@,Baltimore Colts,W 28-14,W -6,,Miami Dolphins,,
Sun,"Oct 10, 1976",4:00,,Oakland Raiders,W 27-17,W -6.5,@,San Diego Chargers,,
Mon,"Oct 11, 1976",9:00,@,Los Angeles Rams,L 0-16,L -13,,San Francisco 49ers,,
