Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Oct 3, 1976",1:00,@,Atlanta Falcons,L 13-14,L -7.5,,Philadelphia Eagles,,
Sun,"Oct 3, 1976",1:00,@,Buffalo Bills,W 50-17,W -8.5,,Kansas City Chiefs,,
Sun,"Oct 3, 1976",1:00,,Cincinnati Bengals,W 45-24,W -7.5,@,Cleveland Browns,,
Sun,"Oct 3, 1976",1:00,,Oakland Raiders,L 17-48,L -7,@,New England Patriots,,
Sun,"Oct 3, 1976",2:00,@,Baltimore Colts,W 42-17,W -19.5,,Tampa Bay Buccaneers,,
Sun,"Oct 3, 1976",2:00,,Washington Redskins,L 7-33,L -5.5,@,Chicago Bears,,
Sun,"Oct 3, 1976",2:00,,Detroit Lions,L 14-24,L -6,@,Green Bay Packers,,
Sun,"Oct 3, 1976",2:00,,Houston Oilers,W 31-26,L -7,@,New Orleans Saints,,
Sun,"Oct 3, 1976",2:00,@,St Louis Cardinals,W 27-21,L -7.5,,New York Giants,,
Sun,"Oct 3, 1976",4:00,@,Denver Broncos,W 26-0,W -6.5,,San Diego Chargers,,
Sun,"Oct 3, 1976",4:00,,Los Angeles Rams,W 31-28,W -2.5,@,Miami Dolphins,,
Sun,"Oct 3, 1976",4:00,@,San Francisco 49ers,W 17-6,L -14,,New York Jets,,
Sun,"Oct 3, 1976",4:00,,Dallas Cowboys,W 28-13,L -17.5,@,Seattle Seahawks,,
Mon,"Oct 4, 1976",9:00,,Pittsburgh Steelers,L 6-17,L -4.5,@,Minnesota Vikings,,
