Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 19, 1976",1:00,@,Buffalo Bills,L 3-13,L -1.5,,Houston Oilers,,
Sun,"Sep 19, 1976",1:00,@,Detroit Lions,W 24-10,W -1.5,,Atlanta Falcons,,
Sun,"Sep 19, 1976",1:00,,Miami Dolphins,L 14-30,L -10,@,New England Patriots,,
Sun,"Sep 19, 1976",1:00,,New York Giants,L 7-20,L -7,@,Philadelphia Eagles,,
Sun,"Sep 19, 1976",1:00,@,Pittsburgh Steelers,W 31-14,W -12.5,,Cleveland Browns,,
Sun,"Sep 19, 1976",1:00,,San Diego Chargers,W 23-0,W -7,@,Tampa Bay Buccaneers,,
Sun,"Sep 19, 1976",1:00,@,Washington Redskins,W 31-7,W -16,,Seattle Seahawks,,
Sun,"Sep 19, 1976",2:00,@,Baltimore Colts,W 28-27,P -1,,Cincinnati Bengals,,
Sun,"Sep 19, 1976",2:00,,Dallas Cowboys,W 24-6,W -11.5,@,New Orleans Saints,,
Sun,"Sep 19, 1976",2:00,@,St Louis Cardinals,W 29-0,W -13.5,,Green Bay Packers,,
Sun,"Sep 19, 1976",4:00,@,Denver Broncos,W 46-3,W -13,,New York Jets,,
Sun,"Sep 19, 1976",4:00,@,Minnesota Vikings,T 10-10 (OT),L -4,,Los Angeles Rams,,
Sun,"Sep 19, 1976",4:00,@,San Francisco 49ers,L 12-19,L -7,,Chicago Bears,,
Mon,"Sep 20, 1976",9:00,,Oakland Raiders,W 24-21,L -11,@,Kansas City Chiefs,,
