Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 29, 1974",1:00,@,Buffalo Bills,W 16-12,L -4.5,,New York Jets,,
Sun,"Sep 29, 1974",1:00,,Los Angeles Rams,L 14-20,L -12.5,@,New England Patriots,,
Sun,"Sep 29, 1974",1:00,,Atlanta Falcons,L 13-14,L -3,@,New Orleans Saints,,
Sun,"Sep 29, 1974",1:00,@,Philadelphia Eagles,W 30-10,W -9,,Baltimore Colts,,
Sun,"Sep 29, 1974",2:00,@,Dallas Cowboys,L 6-14,L -13,,New York Giants,,
Sun,"Sep 29, 1974",2:00,@,Green Bay Packers,W 21-19,L -4,,Detroit Lions,,at Milwaukee
Sun,"Sep 29, 1974",2:00,,Kansas City Chiefs,W 17-7,W -4,@,Houston Oilers,,
Sun,"Sep 29, 1974",2:00,@,Minnesota Vikings,W 11-7,L -15.5,,Chicago Bears,,
Sun,"Sep 29, 1974",2:00,@,St Louis Cardinals,W 29-7,W -3,,Cleveland Browns,,
Sun,"Sep 29, 1974",4:00,@,Pittsburgh Steelers,L 0-17,L -4,,Oakland Raiders,,
Sun,"Sep 29, 1974",4:00,,Miami Dolphins,W 28-21,L -15.5,@,San Diego Chargers,,
Sun,"Sep 29, 1974",4:00,,Cincinnati Bengals,W 21-3,W -4.5,@,San Francisco 49ers,,
Mon,"Sep 30, 1974",9:00,@,Washington Redskins,W 30-3,W -3,,Denver Broncos,,
