Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 17, 1974",1:00,@,Atlanta Falcons,L 7-17,L -7,,Baltimore Colts,,
Sun,"Nov 17, 1974",1:00,,Pittsburgh Steelers,W 26-16,W -7,@,Cleveland Browns,,
Sun,"Nov 17, 1974",1:00,@,Detroit Lions,W 20-19,L -7.5,,New York Giants,,
Sun,"Nov 17, 1974",1:00,@,Miami Dolphins,W 35-28,L -10,,Buffalo Bills,,
Sun,"Nov 17, 1974",1:00,@,New England Patriots,L 16-21,L -10,,New York Jets,,
Sun,"Nov 17, 1974",1:00,,St Louis Cardinals,W 13-3,W -6,@,Philadelphia Eagles,,
Sun,"Nov 17, 1974",1:30,,San Francisco 49ers,W 34-0,W -1,@,Chicago Bears,,
Sun,"Nov 17, 1974",2:00,,Cincinnati Bengals,L 3-20,L -7,@,Houston Oilers,,
Sun,"Nov 17, 1974",2:00,@,Minnesota Vikings,L 7-19,L -10,,Green Bay Packers,,
Sun,"Nov 17, 1974",2:00,,Los Angeles Rams,L 7-20,L -10.5,@,New Orleans Saints,,
Sun,"Nov 17, 1974",4:00,@,Oakland Raiders,W 17-10,L -14.5,,San Diego Chargers,,
Sun,"Nov 17, 1974",4:00,@,Washington Redskins,W 28-21,W -1.5,,Dallas Cowboys,,
Mon,"Nov 18, 1974",9:00,@,Denver Broncos,L 34-42,L -7.5,,Kansas City Chiefs,,
