Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 6, 1985",1:00,,San Francisco 49ers,W 38-17,W -11,@,Atlanta Falcons,O 47,
Sun,"Oct 6, 1985",1:00,@,Cleveland Browns,W 24-20,W -3.5,,New England Patriots,O 37,
Sun,"Oct 6, 1985",1:00,@,Green Bay Packers,W 43-10,W -3.5,,Detroit Lions,O 46.5,
Sun,"Oct 6, 1985",1:00,@,Indianapolis Colts,W 49-17,W -3.5,,Buffalo Bills,O 38.5,
Sun,"Oct 6, 1985",1:00,@,Miami Dolphins,W 24-20,L -7,,Pittsburgh Steelers,U 47.5,
Sun,"Oct 6, 1985",1:00,@,New Orleans Saints,W 23-21,L -3.5,,Philadelphia Eagles,O 36,
Sun,"Oct 6, 1985",1:00,,Chicago Bears,W 27-19,P -8,@,Tampa Bay Buccaneers,O 42,
Sun,"Oct 6, 1985",4:00,@,Cincinnati Bengals,L 20-29,L -3,,New York Jets,U 50,
Sun,"Oct 6, 1985",4:00,@,Denver Broncos,W 31-20,W -8,,Houston Oilers,O 43.5,
Sun,"Oct 6, 1985",4:00,@,Los Angeles Raiders,W 19-10,W -3,,Kansas City Chiefs,U 41.5,
Sun,"Oct 6, 1985",4:00,@,Los Angeles Rams,W 13-10,L -6.5,,Minnesota Vikings,U 41,
Sun,"Oct 6, 1985",4:00,@,Seattle Seahawks,W 26-21,L -12,,San Diego Chargers,O 46.5,
Sun,"Oct 6, 1985",9:00,@,New York Giants,L 29-30,L -2.5,,Dallas Cowboys,O 38,
Mon,"Oct 7, 1985",9:00,,St Louis Cardinals,L 10-27,L -2,@,Washington Commanders,U 47,
