Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 8, 1985",1:00,@,Atlanta Falcons,L 27-28,L -3,,Detroit Lions,O 41.5,
Sun,"Sep 8, 1985",1:00,@,Chicago Bears,W 38-28,W -7.5,,Tampa Bay Buccaneers,O 39,
Sun,"Sep 8, 1985",1:00,,Seattle Seahawks,W 28-24,W -3,@,Cincinnati Bengals,O 41,
Sun,"Sep 8, 1985",1:00,,St Louis Cardinals,W 27-24 (OT),W -2.5,@,Cleveland Browns,O 40.5,
Sun,"Sep 8, 1985",1:00,,Miami Dolphins,L 23-26,L -7.5,@,Houston Oilers,O 45.5,
Sun,"Sep 8, 1985",1:00,,San Francisco 49ers,L 21-28,L -11,@,Minnesota Vikings,O 46,
Sun,"Sep 8, 1985",1:00,@,New England Patriots,W 26-20,W -4,,Green Bay Packers,O 45,
Sun,"Sep 8, 1985",1:00,@,New Orleans Saints,L 27-47,L PK,,Kansas City Chiefs,O 43,
Sun,"Sep 8, 1985",1:00,@,New York Giants,W 21-0,W -6,,Philadelphia Eagles,U 38.5,
Sun,"Sep 8, 1985",1:00,@,Pittsburgh Steelers,W 45-3,W -10,,Indianapolis Colts,O 40.5,
Sun,"Sep 8, 1985",4:00,,San Diego Chargers,W 14-9,P -5,@,Buffalo Bills,U 46,
Sun,"Sep 8, 1985",4:00,@,Los Angeles Raiders,W 31-0,W -9,,New York Jets,U 40,
Sun,"Sep 8, 1985",4:00,@,Los Angeles Rams,W 20-16,W PK,,Denver Broncos,U 38,
Mon,"Sep 9, 1985",9:00,,Washington Redskins,L 14-44,L -1,@,Dallas Cowboys,O 43,
