Thu,"Sep 12, 1985",8:00,,Los Angeles Raiders,L 20-36,L -1.5,@,Kansas City Chiefs,O 45,
Sun,"Sep 15, 1985",1:00,@,Chicago Bears,W 20-7,W -4.5,,New England Patriots,U 44,
Sun,"Sep 15, 1985",1:00,,Dallas Cowboys,L 21-26,L -5,@,Detroit Lions,O 45,
Sun,"Sep 15, 1985",1:00,@,Miami Dolphins,W 30-13,P -17,,Indianapolis Colts,U 45,
Sun,"Sep 15, 1985",1:00,@,New York Jets,W 42-3,W -3.5,,Buffalo Bills,O 40,
Sun,"Sep 15, 1985",1:00,,Los Angeles Rams,W 17-6,W -5,@,Philadelphia Eagles,U 37,
Sun,"Sep 15, 1985",1:00,@,St Louis Cardinals,W 41-27,W -4,,Cincinnati Bengals,O 49,
Sun,"Sep 15, 1985",1:00,@,Washington Redskins,W 16-13,L -10,,Houston Oilers,U 46.5,
Sun,"Sep 15, 1985",4:00,@,Denver Broncos,W 34-23,W -10,,New Orleans Saints,O 40,
Sun,"Sep 15, 1985",4:00,@,Green Bay Packers,W 23-20,W PK,,New York Giants,O 42,
Sun,"Sep 15, 1985",4:00,,Seattle Seahawks,W 49-35,W -4,@,San Diego Chargers,O 46,
Sun,"Sep 15, 1985",4:00,@,San Francisco 49ers,W 35-16,W -14,,Atlanta Falcons,O 45,
Sun,"Sep 15, 1985",4:00,@,Tampa Bay Buccaneers,L 16-31,L -3,,Minnesota Vikings,O 45,
Mon,"Sep 16, 1985",9:00,,Pittsburgh Steelers,L 7-17,L -1.5,@,Cleveland Browns,U 41,
