Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 20, 1985",1:00,@,Atlanta Falcons,W 31-24,W PK,,New Orleans Saints,O 45,
Sun,"Oct 20, 1985",1:00,@,Buffalo Bills,W 21-9,W PK,,Indianapolis Colts,U 40,
Sun,"Oct 20, 1985",1:00,,Los Angeles Raiders,W 21-20,L -2.5,@,Cleveland Browns,O 37.5,
Sun,"Oct 20, 1985",1:00,,San Francisco 49ers,L 21-23,L -10.5,@,Detroit Lions,U 46.5,
Sun,"Oct 20, 1985",1:00,,Cincinnati Bengals,L 27-44,L -4,@,Houston Oilers,O 45.5,
Sun,"Oct 20, 1985",1:00,@,Kansas City Chiefs,L 0-16,L PK,,Los Angeles Rams,U 41,
Sun,"Oct 20, 1985",1:00,@,Minnesota Vikings,W 21-17,W -3.5,,San Diego Chargers,U 49.5,
Sun,"Oct 20, 1985",1:00,@,New York Giants,W 17-3,W -3,,Washington Commanders,U 42,
Sun,"Oct 20, 1985",1:00,,Dallas Cowboys,L 14-16,L -4,@,Philadelphia Eagles,U 48,
Sun,"Oct 20, 1985",1:00,@,Pittsburgh Steelers,W 23-10,W -4,,St Louis Cardinals,U 44,
Sun,"Oct 20, 1985",4:00,@,Denver Broncos,W 13-10 (OT),L -3.5,,Seattle Seahawks,U 48,
Sun,"Oct 20, 1985",4:00,@,Miami Dolphins,W 41-38,L -13,,Tampa Bay Buccaneers,O 46,
Sun,"Oct 20, 1985",4:00,,New York Jets,L 13-20,L -2.5,@,New England Patriots,U 42,
Mon,"Oct 21, 1985",9:00,@,Chicago Bears,W 23-7,W -10,,Green Bay Packers,U 44,
