Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 19, 1985",8:00,,Chicago Bears,W 33-24,W -3.5,@,Minnesota Vikings,O 43,
Sun,"Sep 22, 1985",1:00,,Denver Broncos,W 44-28,W -5.5,@,Atlanta Falcons,O 43,
Sun,"Sep 22, 1985",1:00,,New England Patriots,W 17-14,L -6.5,@,Buffalo Bills,U 42,
Sun,"Sep 22, 1985",1:00,@,Cincinnati Bengals,L 41-44,L -4.5,,San Diego Chargers,O 50,
Sun,"Sep 22, 1985",1:00,@,Dallas Cowboys,W 20-7,W -7.5,,Cleveland Browns,U 40,
Sun,"Sep 22, 1985",1:00,,Detroit Lions,L 6-14,L -5,@,Indianapolis Colts,U 43,
Sun,"Sep 22, 1985",1:00,@,New Orleans Saints,W 20-13,W -2.5,,Tampa Bay Buccaneers,U 43,
Sun,"Sep 22, 1985",1:00,@,New York Giants,W 27-17,W -1.5,,St Louis Cardinals,O 40,
Sun,"Sep 22, 1985",1:00,@,Pittsburgh Steelers,W 20-0,W -6,,Houston Oilers,U 43,
Sun,"Sep 22, 1985",1:00,@,Washington Redskins,L 6-19,L -14,,Philadelphia Eagles,U 42,
Sun,"Sep 22, 1985",4:00,@,Green Bay Packers,L 3-24,L -4.5,,New York Jets,U 41,at Milwaukee
Sun,"Sep 22, 1985",4:00,,San Francisco 49ers,W 34-10,W -3,@,Los Angeles Raiders,U 47,
Sun,"Sep 22, 1985",4:00,@,Miami Dolphins,W 31-0,W -4,,Kansas City Chiefs,U 45,
Mon,"Sep 23, 1985",9:00,@,Seattle Seahawks,L 24-35,L -6.5,,Los Angeles Rams,O 44,
