Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,"Dec 19, 1987",12:30,@,New York Giants,W 20-10,W -7,,Green Bay Packers,U 39,
Sat,"Dec 19, 1987",4:00,@,Denver Broncos,W 20-17,L -9.5,,Kansas City Chiefs,U 44,
Sun,"Dec 20, 1987",1:00,@,Buffalo Bills,L 7-13,L -4,,New England Patriots,U 41,
Sun,"Dec 20, 1987",1:00,@,Chicago Bears,L 21-34,L -3.5,,Seattle Seahawks,O 37,
Sun,"Dec 20, 1987",1:00,,New Orleans Saints,W 41-24,W -3,@,Cincinnati Bengals,O 45,
Sun,"Dec 20, 1987",1:00,,Minnesota Vikings,W 17-14,L -6,@,Detroit Lions,U 46,
Sun,"Dec 20, 1987",1:00,@,Houston Oilers,W 24-16,W PK,,Pittsburgh Steelers,U 43,
Sun,"Dec 20, 1987",1:00,@,New York Jets,L 27-38,L -2,,Philadelphia Eagles,O 42,
Sun,"Dec 20, 1987",4:00,@,Los Angeles Raiders,L 17-24,L -2.5,,Cleveland Browns,U 43,
Sun,"Dec 20, 1987",4:00,@,San Diego Chargers,L 7-20,L -3.5,,Indianapolis Colts,U 42,
Sun,"Dec 20, 1987",4:00,@,San Francisco 49ers,W 35-7,W -16,,Atlanta Falcons,P 42,
Sun,"Dec 20, 1987",4:00,,St Louis Cardinals,W 31-14,W -3,@,Tampa Bay Buccaneers,P 45,
Sun,"Dec 20, 1987",8:00,@,Miami Dolphins,W 23-21,L -3,,Washington Redskins,U 49,
Mon,"Dec 21, 1987",9:00,@,Los Angeles Rams,L 21-29,L -7,,Dallas Cowboys,O 44,
