Sun,"Dec 6, 1987",1:00,@,Cincinnati Bengals,W 30-27 (OT),L -4.5,,Kansas City Chiefs,O 44.5,
Sun,"Dec 6, 1987",1:00,@,Cleveland Browns,L 7-9,L -8,,Indianapolis Colts,U 42,
Sun,"Dec 6, 1987",1:00,@,Dallas Cowboys,L 10-21,L -9.5,,Atlanta Falcons,U 44,
Sun,"Dec 6, 1987",1:00,,Los Angeles Rams,W 37-16,W -3.5,@,Detroit Lions,O 44,
Sun,"Dec 6, 1987",1:00,,San Francisco 49ers,W 23-12,W -6.5,@,Green Bay Packers,U 41,
Sun,"Dec 6, 1987",1:00,,San Diego Chargers,L 18-33,L -2.5,@,Houston Oilers,O 46.5,
Sun,"Dec 6, 1987",1:00,@,New York Giants,W 23-20 (OT),L -5,,Philadelphia Eagles,O 41,
Sun,"Dec 6, 1987",1:00,,Seattle Seahawks,L 9-13,L -3.5,@,Pittsburgh Steelers,U 41,
Sun,"Dec 6, 1987",1:00,,Washington Redskins,W 34-17,W -3.5,@,St Louis Cardinals,O 45,
Sun,"Dec 6, 1987",4:00,@,Denver Broncos,W 31-20,W -8,,New England Patriots,O 45.5,
Sun,"Dec 6, 1987",4:00,@,Los Angeles Raiders,W 34-21,W -3.5,,Buffalo Bills,O 42,
Sun,"Dec 6, 1987",4:00,@,New Orleans Saints,W 44-34,L -10.5,,Tampa Bay Buccaneers,O 44,
Sun,"Dec 6, 1987",8:00,@,Minnesota Vikings,L 24-30,L -1.5,,Chicago Bears,O 46,
Mon,"Dec 7, 1987",9:00,@,Miami Dolphins,W 37-28,W -3.5,,New York Jets,O 45,
