Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Oct 25, 1987",1:00,@,Detroit Lions,L 33-34,L -5,,Green Bay Packers,O 39,
Sun,"Oct 25, 1987",1:00,@,Houston Oilers,W 37-33,P -4,,Atlanta Falcons,O 41,
Sun,"Oct 25, 1987",1:00,,New England Patriots,L 16-30,L -6.5,@,Indianapolis Colts,O 43,
Sun,"Oct 25, 1987",1:00,@,Miami Dolphins,L 31-34 (OT),L -9.5,,Buffalo Bills,O 48.5,
Sun,"Oct 25, 1987",1:00,,San Francisco 49ers,W 24-22,L -3,@,New Orleans Saints,O 42,
Sun,"Oct 25, 1987",1:00,@,Philadelphia Eagles,W 37-20,W -2,,Dallas Cowboys,O 37.5,
Sun,"Oct 25, 1987",1:00,@,Pittsburgh Steelers,W 23-20,W -2.5,,Cincinnati Bengals,U 45,
Sun,"Oct 25, 1987",1:00,,Chicago Bears,W 27-26,L -10,@,Tampa Bay Buccaneers,O 38,
Sun,"Oct 25, 1987",1:00,@,Washington Redskins,W 17-16,L -7,,New York Jets,U 45,
Sun,"Oct 25, 1987",4:00,@,Los Angeles Raiders,L 13-35,L -2.5,,Seattle Seahawks,O 40,
Sun,"Oct 25, 1987",4:00,@,New York Giants,W 30-7,W -10,,St Louis Cardinals,U 40,
Sun,"Oct 25, 1987",4:00,@,San Diego Chargers,W 42-21,W -4,,Kansas City Chiefs,O 44,
Mon,"Oct 26, 1987",9:00,@,Cleveland Browns,W 30-17,W -5.5,,Los Angeles Rams,O 42,
Mon,"Oct 26, 1987",9:00,@,Minnesota Vikings,W 34-27,W -1.5,,Denver Broncos,O 47,
