Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 1, 1987",1:00,,New Orleans Saints,W 38-0,W -2,@,Atlanta Falcons,U 41,
Sun,"Nov 1, 1987",1:00,,Washington Redskins,W 27-7,W -3.5,@,Buffalo Bills,U 45,
Sun,"Nov 1, 1987",1:00,@,Chicago Bears,W 31-28,L -14.5,,Kansas City Chiefs,O 40,
Sun,"Nov 1, 1987",1:00,@,Cincinnati Bengals,L 29-31,L -6.5,,Houston Oilers,O 48.5,
Sun,"Nov 1, 1987",1:00,@,Green Bay Packers,L 17-23,L -2,,Tampa Bay Buccaneers,U 42.5,at Milwaukee
Sun,"Nov 1, 1987",1:00,@,Miami Dolphins,W 35-24,W -6.5,,Pittsburgh Steelers,O 45,
Sun,"Nov 1, 1987",1:00,@,New England Patriots,W 26-23,L -3.5,,Los Angeles Raiders,O 42,
Sun,"Nov 1, 1987",1:00,@,New York Jets,L 14-19,L -7,,Indianapolis Colts,U 44,
Sun,"Nov 1, 1987",1:00,@,St Louis Cardinals,L 23-28,L -2.5,,Philadelphia Eagles,O 42,
Sun,"Nov 1, 1987",4:00,@,Denver Broncos,W 34-0,W -10.5,,Detroit Lions,U 46,
Sun,"Nov 1, 1987",4:00,,San Francisco 49ers,W 31-10,W -4.5,@,Los Angeles Rams,U 41.5,
Sun,"Nov 1, 1987",4:00,@,San Diego Chargers,W 27-24 (OT),W -1,,Cleveland Browns,O 48,
Sun,"Nov 1, 1987",4:00,@,Seattle Seahawks,W 28-17,W -6.5,,Minnesota Vikings,U 47,
Mon,"Nov 2, 1987",9:00,,New York Giants,L 24-33,L -7,@,Dallas Cowboys,O 40,
