Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Oct 4, 1987",1:00,,Pittsburgh Steelers,W 28-12,W -3.5,@,Atlanta Falcons,,
Sun,"Oct 4, 1987",1:00,,Indianapolis Colts,W 47-6,W -3.5,@,Buffalo Bills,,
Sun,"Oct 4, 1987",1:00,@,Cincinnati Bengals,L 9-10,L -2,,San Diego Chargers,,
Sun,"Oct 4, 1987",1:00,,Tampa Bay Buccaneers,W 31-27,W -2,@,Detroit Lions,,
Sun,"Oct 4, 1987",1:00,@,New England Patriots,L 10-20,L -4,,Cleveland Browns,,
Sun,"Oct 4, 1987",1:00,@,New Orleans Saints,W 37-10,W -5,,Los Angeles Rams,,
Sun,"Oct 4, 1987",1:00,,Chicago Bears,W 35-3,W -2,@,Philadelphia Eagles,,
Sun,"Oct 4, 1987",1:00,,St Louis Cardinals,L 21-28,L -5,@,Washington Redskins,,
Sun,"Oct 4, 1987",4:00,@,Denver Broncos,L 10-40,L -7,,Houston Oilers,,
Sun,"Oct 4, 1987",4:00,@,Los Angeles Raiders,W 35-17,W -7.5,,Kansas City Chiefs,,
Sun,"Oct 4, 1987",4:00,,Green Bay Packers,W 23-16,W -3.5,@,Minnesota Vikings,,
Sun,"Oct 4, 1987",4:00,,Dallas Cowboys,W 38-24,W -7.5,@,New York Jets,,
Sun,"Oct 4, 1987",4:00,,Miami Dolphins,L 20-24,L -3,@,Seattle Seahawks,,
Mon,"Oct 5, 1987",9:00,,San Francisco 49ers,W 41-21,W -7.5,@,New York Giants,,
