Sat,"Oct 7, 1961",,,San Diego Chargers,W 38-27,W -10,@,Boston Patriots,,
Sun,"Oct 8, 1961",,,Dallas Texans,W 19-12,L -10,@,Denver Broncos,,
Sun,"Oct 8, 1961",,@,Houston Oilers,L 12-22,L -13,,Buffalo Bills,,
