Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 3, 1961",,@,Baltimore Colts,W 20-17,L -6.5,,San Francisco 49ers,,
Sun,"Dec 3, 1961",,@,Chicago Bears,L 15-16,L PK,,Detroit Lions,,
Sun,"Dec 3, 1961",,,Cleveland Browns,W 38-17,W -13.5,@,Dallas Cowboys,,
Sun,"Dec 3, 1961",,@,Green Bay Packers,W 20-17,W -2,,New York Giants,,at Milwaukee
Sun,"Dec 3, 1961",,,Los Angeles Rams,L 21-42,L -6,@,Minnesota Vikings,,
Sun,"Dec 3, 1961",,,Philadelphia Eagles,W 35-24,W -3,@,Pittsburgh Steelers,,
Sun,"Dec 3, 1961",,@,St Louis Cardinals,W 38-24,W -12.5,,Washington Redskins,,
